GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,PTS,FG_PCT,REB,AST,PLUS_MINUS,SEASON,IS_PLAYOFF
0022000602,2021-03-15,CHA,CHA vs. SAC,W,122,0.479,46,30,6,2020-21,0
0022000605,2021-03-15,DAL,DAL vs. LAC,L,99,0.494,33,24,-10,2020-21,0
0022000606,2021-03-15,DEN,DEN vs. IND,W,121,0.464,54,32,15,2020-21,0
0022000604,2021-03-15,NYK,NYK @ BKN,L,112,0.402,40,16,-5,2020-21,0
0022000607,2021-03-15,PHX,PHX vs. MEM,W,122,0.566,42,28,23,2020-21,0
0022000428,2021-03-15,SAS,SAS @ DET,W,109,0.566,45,29,10,2020-21,0
0022000428,2021-03-15,DET,DET vs. SAS,L,99,0.47,34,22,-10,2020-21,0
0022000608,2021-03-15,LAL,LAL @ GSW,W,128,0.628,46,36,31,2020-21,0
0022000609,2021-03-16,BOS,BOS vs. UTA,L,109,0.49,45,28,-8,2020-21,0
0022000612,2021-03-16,CHI,CHI vs. OKC,W,123,0.511,42,24,21,2020-21,0
0022000615,2021-03-16,LAL,LAL vs. MIN,W,137,0.575,43,37,16,2020-21,0
0022000615,2021-03-16,MIN,MIN @ LAL,L,121,0.522,34,28,-16,2020-21,0
0022000611,2021-03-16,PHI,PHI vs. NYK,W,99,0.411,50,19,3,2020-21,0
0022000614,2021-03-16,POR,POR vs. NOP,W,125,0.521,32,20,1,2020-21,0
0022000613,2021-03-16,ATL,ATL @ HOU,W,119,0.512,38,32,12,2020-21,0
0022000614,2021-03-16,NOP,NOP @ POR,L,124,0.523,41,38,-1,2020-21,0
0022000613,2021-03-16,HOU,HOU vs. ATL,L,107,0.477,37,27,-12,2020-21,0
0022000610,2021-03-16,MIA,MIA vs. CLE,W,113,0.494,48,30,15,2020-21,0
0022000611,2021-03-16,NYK,NYK @ PHI,L,96,0.44,47,19,-3,2020-21,0
0022000609,2021-03-16,UTA,UTA @ BOS,W,117,0.475,38,23,8,2020-21,0
0022000610,2021-03-16,CLE,CLE @ MIA,L,98,0.453,42,23,-15,2020-21,0
0022000612,2021-03-16,OKC,OKC @ CHI,L,102,0.467,43,16,-21,2020-21,0
0022000620,2021-03-17,BOS,BOS @ CLE,L,110,0.455,40,19,-7,2020-21,0
0022000621,2021-03-17,CHI,CHI vs. SAS,L,99,0.44,51,24,-7,2020-21,0
0022000625,2021-03-17,DAL,DAL vs. LAC,W,105,0.506,43,14,16,2020-21,0
0022000625,2021-03-17,LAC,LAC @ DAL,L,89,0.42,37,22,-16,2020-21,0
0022000623,2021-03-17,MIA,MIA @ MEM,L,85,0.36,51,17,-4,2020-21,0
0022000618,2021-03-17,MIL,MIL @ PHI,W,109,0.406,58,22,4,2020-21,0
0022000617,2021-03-17,IND,IND vs. BKN,L,115,0.512,34,29,-9,2020-21,0
0022000618,2021-03-17,PHI,PHI vs. MIL,L,105,0.394,59,28,-4,2020-21,0
0022000619,2021-03-17,SAC,SAC @ WAS,W,121,0.441,38,25,2,2020-21,0
0022000621,2021-03-17,SAS,SAS @ CHI,W,106,0.427,46,19,7,2020-21,0
0022000616,2021-03-17,TOR,TOR @ DET,L,112,0.43,30,27,-4,2020-21,0
0022000624,2021-03-17,CHA,CHA @ DEN,L,104,0.45,33,25,-25,2020-21,0
0022000620,2021-03-17,CLE,CLE vs. BOS,W,117,0.541,40,23,7,2020-21,0
0022000624,2021-03-17,DEN,DEN vs. CHA,W,129,0.578,48,37,25,2020-21,0
0022000622,2021-03-17,GSW,GSW @ HOU,W,108,0.456,48,32,14,2020-21,0
0022000622,2021-03-17,HOU,HOU vs. GSW,L,94,0.413,48,19,-14,2020-21,0
0022000617,2021-03-17,BKN,BKN @ IND,W,124,0.483,50,22,9,2020-21,0
0022000623,2021-03-17,MEM,MEM vs. MIA,W,89,0.353,50,22,4,2020-21,0
0022000619,2021-03-17,WAS,WAS vs. SAC,L,119,0.489,52,25,-2,2020-21,0
0022000616,2021-03-17,DET,DET vs. TOR,W,116,0.507,54,23,4,2020-21,0
0022000628,2021-03-18,MIN,MIN @ PHX,W,123,0.473,38,22,4,2020-21,0
0022000627,2021-03-18,ORL,ORL @ NYK,L,93,0.427,49,21,-1,2020-21,0
0022000628,2021-03-18,PHX,PHX vs. MIN,L,119,0.529,47,29,-4,2020-21,0
0022000629,2021-03-18,POR,POR vs. NOP,W,101,0.379,50,11,8,2020-21,0
0022000166,2021-03-18,WAS,WAS vs. UTA,W,131,0.547,43,23,9,2020-21,0
0022000630,2021-03-18,CHA,CHA @ LAL,L,105,0.494,44,26,-11,2020-21,0
0022000626,2021-03-18,ATL,ATL vs. OKC,W,116,0.54,50,26,23,2020-21,0
0022000629,2021-03-18,NOP,NOP @ POR,L,93,0.398,44,24,-8,2020-21,0
0022000630,2021-03-18,LAL,LAL vs. CHA,W,116,0.478,48,23,11,2020-21,0
0022000627,2021-03-18,NYK,NYK vs. ORL,W,94,0.43,43,24,1,2020-21,0
0022000626,2021-03-18,OKC,OKC @ ATL,L,93,0.366,38,18,-23,2020-21,0
0022000166,2021-03-18,UTA,UTA @ WAS,L,122,0.458,47,19,-9,2020-21,0
0022000631,2021-03-19,BOS,BOS vs. SAC,L,96,0.429,45,22,-11,2020-21,0
0022000435,2021-03-19,CLE,CLE vs. SAS,L,110,0.438,47,19,-6,2020-21,0
0022000635,2021-03-19,HOU,HOU vs. DET,L,100,0.443,38,21,-13,2020-21,0
0022000638,2021-03-19,MIN,MIN @ PHX,L,101,0.468,39,22,-12,2020-21,0
0022000633,2021-03-19,BKN,BKN @ ORL,L,113,0.473,39,24,-8,2020-21,0
0022000632,2021-03-19,IND,IND @ MIA,W,137,0.584,47,38,27,2020-21,0
0022000631,2021-03-19,SAC,SAC @ BOS,W,107,0.457,45,22,11,2020-21,0
0022000435,2021-03-19,SAS,SAS @ CLE,W,116,0.466,51,19,6,2020-21,0
0022000634,2021-03-19,TOR,TOR vs. UTA,L,112,0.482,31,31,-3,2020-21,0
0022000634,2021-03-19,UTA,UTA @ TOR,W,115,0.459,48,21,3,2020-21,0
0022000635,2021-03-19,DET,DET @ HOU,W,113,0.435,49,28,13,2020-21,0
0022000637,2021-03-19,CHI,CHI @ DEN,L,127,0.522,42,32,-4,2020-21,0
0022000639,2021-03-19,DAL,DAL @ POR,L,119,0.543,39,25,-6,2020-21,0
0022000637,2021-03-19,DEN,DEN vs. CHI,W,131,0.527,43,29,4,2020-21,0
0022000636,2021-03-19,GSW,GSW @ MEM,W,116,0.484,43,31,13,2020-21,0
0022000632,2021-03-19,MIA,MIA vs. IND,L,110,0.446,36,22,-27,2020-21,0
0022000633,2021-03-19,ORL,ORL vs. BKN,W,121,0.512,44,26,8,2020-21,0
0022000638,2021-03-19,PHX,PHX vs. MIN,W,113,0.5,40,29,12,2020-21,0
0022000639,2021-03-19,POR,POR vs. DAL,W,125,0.473,43,17,6,2020-21,0
0022000636,2021-03-19,MEM,MEM vs. GSW,L,103,0.464,46,24,-13,2020-21,0
0022000642,2021-03-20,GSW,GSW @ MEM,L,103,0.344,46,23,-8,2020-21,0
0022000640,2021-03-20,LAL,LAL vs. ATL,L,94,0.42,52,18,-5,2020-21,0
0022000643,2021-03-20,MIL,MIL vs. SAS,W,120,0.489,49,24,7,2020-21,0
0022000641,2021-03-20,PHI,PHI vs. SAC,W,129,0.558,52,24,24,2020-21,0
0022000643,2021-03-20,SAS,SAS @ MIL,L,113,0.479,41,29,-7,2020-21,0
0022000640,2021-03-20,ATL,ATL @ LAL,W,99,0.398,49,26,5,2020-21,0
0022000644,2021-03-20,LAC,LAC vs. CHA,W,125,0.523,42,26,27,2020-21,0
0022000641,2021-03-20,SAC,SAC @ PHI,L,105,0.459,33,28,-24,2020-21,0
0022000642,2021-03-20,MEM,MEM vs. GSW,W,111,0.389,60,25,8,2020-21,0
0022000644,2021-03-20,CHA,CHA @ LAC,L,98,0.388,39,25,-27,2020-21,0
0022000652,2021-03-21,DAL,DAL @ POR,W,132,0.558,52,23,40,2020-21,0
0022000645,2021-03-21,MIA,MIA vs. IND,L,106,0.402,51,27,-3,2020-21,0
0022000647,2021-03-21,BKN,BKN vs. WAS,W,113,0.489,35,24,7,2020-21,0
0022000645,2021-03-21,IND,IND @ MIA,W,109,0.388,50,27,3,2020-21,0
0022000651,2021-03-21,PHX,PHX vs. LAL,W,111,0.483,51,30,17,2020-21,0
0022000647,2021-03-21,WAS,WAS @ BKN,L,106,0.532,43,24,-7,2020-21,0
0022000167,2021-03-21,BOS,BOS vs. ORL,W,112,0.455,45,27,16,2020-21,0
0022000648,2021-03-21,CLE,CLE vs. TOR,W,116,0.506,54,29,11,2020-21,0
0022000646,2021-03-21,NOP,NOP @ DEN,W,113,0.482,45,26,5,2020-21,0
0022000649,2021-03-21,CHI,CHI @ DET,W,100,0.463,52,26,14,2020-21,0
0022000651,2021-03-21,LAL,LAL @ PHX,L,94,0.412,41,20,-17,2020-21,0
0022000167,2021-03-21,ORL,ORL @ BOS,L,96,0.381,44,20,-16,2020-21,0
0022000650,2021-03-21,PHI,PHI @ NYK,W,101,0.463,44,19,1,2020-21,0
0022000652,2021-03-21,POR,POR vs. DAL,L,92,0.382,33,17,-40,2020-21,0
0022000016,2021-03-21,OKC,OKC @ HOU,W,114,0.462,52,22,2,2020-21,0
0022000648,2021-03-21,TOR,TOR @ CLE,L,105,0.389,37,19,-11,2020-21,0
0022000649,2021-03-21,DET,DET vs. CHI,L,86,0.39,37,20,-14,2020-21,0
0022000646,2021-03-21,DEN,DEN vs. NOP,L,108,0.5,37,30,-5,2020-21,0
0022000016,2021-03-21,HOU,HOU vs. OKC,L,112,0.494,38,22,-2,2020-21,0
0022000650,2021-03-21,NYK,NYK vs. PHI,L,100,0.432,44,16,-1,2020-21,0
0022000660,2021-03-22,ATL,ATL @ LAC,L,110,0.453,48,21,-9,2020-21,0
0022000660,2021-03-22,LAC,LAC vs. ATL,W,119,0.494,44,26,9,2020-21,0
0022000659,2021-03-22,IND,IND @ MIL,L,113,0.405,40,27,-27,2020-21,0
0022000653,2021-03-22,SAC,SAC @ CLE,W,119,0.544,49,26,14,2020-21,0
0022000658,2021-03-22,MEM,MEM vs. BOS,W,132,0.5,54,38,6,2020-21,0
0022000658,2021-03-22,BOS,BOS @ MEM,L,126,0.522,43,31,-6,2020-21,0
0022000653,2021-03-22,CLE,CLE vs. SAC,L,105,0.427,39,22,-14,2020-21,0
0022000656,2021-03-22,CHI,CHI vs. UTA,L,95,0.406,49,21,-25,2020-21,0
0022000657,2021-03-22,HOU,HOU vs. TOR,W,117,0.456,47,28,18,2020-21,0
0022000659,2021-03-22,MIL,MIL vs. IND,W,140,0.564,55,35,27,2020-21,0
0022000654,2021-03-22,MIN,MIN vs. OKC,L,103,0.413,42,24,-9,2020-21,0
0022000655,2021-03-22,SAS,SAS vs. CHA,L,97,0.462,38,17,-3,2020-21,0
0022000654,2021-03-22,OKC,OKC @ MIN,W,112,0.471,47,27,9,2020-21,0
0022000657,2021-03-22,TOR,TOR @ HOU,L,99,0.425,44,19,-18,2020-21,0
0022000656,2021-03-22,UTA,UTA @ CHI,W,120,0.489,46,25,25,2020-21,0
0022000655,2021-03-22,CHA,CHA @ SAS,W,100,0.42,40,27,3,2020-21,0
0022000663,2021-03-23,NOP,NOP vs. LAL,W,128,0.522,53,28,17,2020-21,0
0022000665,2021-03-23,GSW,GSW vs. PHI,L,98,0.434,38,22,-10,2020-21,0
0022000663,2021-03-23,LAL,LAL @ NOP,L,111,0.424,34,25,-17,2020-21,0
0022000664,2021-03-23,MIA,MIA vs. PHX,L,100,0.419,50,23,-10,2020-21,0
0022000666,2021-03-23,BKN,BKN @ POR,W,116,0.494,47,25,4,2020-21,0
0022000661,2021-03-23,ORL,ORL vs. DEN,L,99,0.443,37,27,-11,2020-21,0
0022000664,2021-03-23,PHX,PHX @ MIA,W,110,0.495,39,29,10,2020-21,0
0022000662,2021-03-23,WAS,WAS @ NYK,L,113,0.481,38,25,-18,2020-21,0
0022000661,2021-03-23,DEN,DEN @ ORL,W,110,0.495,52,25,11,2020-21,0
0022000662,2021-03-23,NYK,NYK vs. WAS,W,131,0.511,42,23,18,2020-21,0
0022000666,2021-03-23,POR,POR vs. BKN,L,112,0.4,44,25,-4,2020-21,0
0022000665,2021-03-23,PHI,PHI @ GSW,W,108,0.453,51,15,10,2020-21,0
0022000668,2021-03-24,DEN,DEN @ TOR,L,111,0.418,46,25,-24,2020-21,0
0022000675,2021-03-24,LAC,LAC @ SAS,W,134,0.557,44,23,33,2020-21,0
0022000669,2021-03-24,MIL,MIL vs. BOS,W,121,0.5,46,19,2,2020-21,0
0022000676,2021-03-24,BKN,BKN @ UTA,L,88,0.361,48,19,-30,2020-21,0
0022000667,2021-03-24,IND,IND vs. DET,W,116,0.464,37,25,5,2020-21,0
0022000670,2021-03-24,PHX,PHX @ ORL,L,111,0.444,47,22,-1,2020-21,0
0022000675,2021-03-24,SAS,SAS vs. LAC,L,101,0.459,40,22,-33,2020-21,0
0022000674,2021-03-24,OKC,OKC vs. MEM,L,107,0.453,44,26,-9,2020-21,0
0022000668,2021-03-24,TOR,TOR vs. DEN,W,135,0.506,45,31,24,2020-21,0
0022000676,2021-03-24,UTA,UTA vs. BKN,W,118,0.451,56,24,30,2020-21,0
0022000677,2021-03-24,ATL,ATL @ SAC,L,108,0.482,42,17,-2,2020-21,0
0022000669,2021-03-24,BOS,BOS @ MIL,L,119,0.479,38,24,-2,2020-21,0
0022000671,2021-03-24,CLE,CLE @ CHI,W,103,0.457,46,28,9,2020-21,0
0022000671,2021-03-24,CHI,CHI vs. CLE,L,94,0.446,45,21,-9,2020-21,0
0022000673,2021-03-24,DAL,DAL @ MIN,W,128,0.485,53,27,20,2020-21,0
0022000672,2021-03-24,HOU,HOU vs. CHA,L,97,0.384,39,24,-25,2020-21,0
0022000673,2021-03-24,MIN,MIN vs. DAL,L,108,0.442,37,24,-20,2020-21,0
0022000670,2021-03-24,ORL,ORL vs. PHX,W,112,0.467,49,18,1,2020-21,0
0022000677,2021-03-24,SAC,SAC vs. ATL,W,110,0.476,42,21,2,2020-21,0
0022000674,2021-03-24,MEM,MEM @ OKC,W,116,0.475,56,19,9,2020-21,0
0022000667,2021-03-24,DET,DET @ IND,L,111,0.53,41,29,-5,2020-21,0
0022000672,2021-03-24,CHA,CHA @ HOU,W,122,0.513,50,27,25,2020-21,0
0022000680,2021-03-25,LAC,LAC @ SAS,W,98,0.382,57,16,13,2020-21,0
0022000681,2021-03-25,LAL,LAL vs. PHI,L,101,0.436,42,22,-8,2020-21,0
0022000679,2021-03-25,NYK,NYK vs. WAS,W,106,0.366,55,14,4,2020-21,0
0022000681,2021-03-25,PHI,PHI @ LAL,W,109,0.488,39,24,8,2020-21,0
0022000678,2021-03-25,POR,POR @ MIA,W,125,0.478,40,24,3,2020-21,0
0022000682,2021-03-25,SAC,SAC vs. GSW,W,141,0.596,38,28,22,2020-21,0
0022000680,2021-03-25,SAS,SAS vs. LAC,L,85,0.402,39,16,-13,2020-21,0
0022000679,2021-03-25,WAS,WAS @ NYK,L,102,0.463,46,26,-4,2020-21,0
0022000682,2021-03-25,GSW,GSW @ SAC,L,119,0.511,38,24,-22,2020-21,0
0022000678,2021-03-25,MIA,MIA vs. POR,L,122,0.56,39,34,-3,2020-21,0
0022000693,2021-03-26,CLE,CLE @ LAL,L,86,0.388,37,24,-14,2020-21,0
0022000689,2021-03-26,NOP,NOP vs. DEN,L,108,0.5,37,30,-5,2020-21,0
0022000689,2021-03-26,DEN,DEN @ NOP,W,113,0.505,36,28,5,2020-21,0
0022000692,2021-03-26,GSW,GSW vs. ATL,L,108,0.494,33,29,-16,2020-21,0
0022000693,2021-03-26,LAL,LAL vs. CLE,W,100,0.487,45,23,14,2020-21,0
0022000686,2021-03-26,MIA,MIA @ CHA,L,105,0.46,39,28,-5,2020-21,0
0022000683,2021-03-26,BKN,BKN @ DET,W,113,0.44,49,19,2,2020-21,0
0022000687,2021-03-26,ORL,ORL vs. POR,L,105,0.442,40,29,-7,2020-21,0
0022000684,2021-03-26,PHX,PHX @ TOR,W,104,0.478,47,26,4,2020-21,0
0022000687,2021-03-26,POR,POR @ ORL,W,112,0.471,46,21,7,2020-21,0
0022000684,2021-03-26,TOR,TOR vs. PHX,L,100,0.411,38,20,-4,2020-21,0
0022000691,2021-03-26,MEM,MEM @ UTA,L,114,0.454,48,27,-3,2020-21,0
0022000692,2021-03-26,ATL,ATL @ GSW,W,124,0.548,45,31,16,2020-21,0
0022000685,2021-03-26,BOS,BOS @ MIL,W,122,0.489,44,27,8,2020-21,0
0022000688,2021-03-26,HOU,HOU @ MIN,L,101,0.425,47,26,-6,2020-21,0
0022000688,2021-03-26,MIN,MIN vs. HOU,W,107,0.379,50,30,6,2020-21,0
0022000691,2021-03-26,UTA,UTA vs. MEM,W,117,0.459,51,25,3,2020-21,0
0022000683,2021-03-26,DET,DET vs. BKN,L,111,0.452,36,19,-2,2020-21,0
0022000686,2021-03-26,CHA,CHA vs. MIA,W,110,0.494,42,30,5,2020-21,0
0022000690,2021-03-26,DAL,DAL vs. IND,L,94,0.411,51,17,-15,2020-21,0
0022000685,2021-03-26,MIL,MIL vs. BOS,L,114,0.444,49,24,-8,2020-21,0
0022000690,2021-03-26,IND,IND @ DAL,W,109,0.437,49,26,15,2020-21,0
0022000697,2021-03-27,CHI,CHI @ SAS,L,104,0.432,48,28,-16,2020-21,0
0022000698,2021-03-27,DAL,DAL @ NOP,L,103,0.446,38,19,-9,2020-21,0
0022000696,2021-03-27,HOU,HOU @ MIN,W,129,0.543,41,29,22,2020-21,0
0022000695,2021-03-27,MIL,MIL vs. NYK,L,96,0.414,48,21,-6,2020-21,0
0022000696,2021-03-27,MIN,MIN vs. HOU,L,107,0.424,40,26,-22,2020-21,0
0022000695,2021-03-27,NYK,NYK @ MIL,W,102,0.43,44,28,6,2020-21,0
0022000702,2021-03-27,SAC,SAC vs. CLE,W,100,0.513,44,16,2,2020-21,0
0022000694,2021-03-27,DET,DET @ WAS,L,92,0.388,43,19,-14,2020-21,0
0022000699,2021-03-27,BOS,BOS @ OKC,W,111,0.458,52,22,17,2020-21,0
0022000702,2021-03-27,CLE,CLE @ SAC,L,98,0.44,36,20,-2,2020-21,0
0022000698,2021-03-27,NOP,NOP vs. DAL,W,112,0.519,42,20,9,2020-21,0
0022000701,2021-03-27,LAC,LAC vs. PHI,W,122,0.529,38,26,10,2020-21,0
0022000701,2021-03-27,PHI,PHI @ LAC,L,112,0.506,38,17,-10,2020-21,0
0022000697,2021-03-27,SAS,SAS vs. CHI,W,120,0.541,41,29,16,2020-21,0
0022000699,2021-03-27,OKC,OKC vs. BOS,L,94,0.41,50,16,-17,2020-21,0
0022000700,2021-03-27,UTA,UTA vs. MEM,W,126,0.5,52,22,16,2020-21,0
0022000700,2021-03-27,MEM,MEM @ UTA,L,110,0.402,47,24,-16,2020-21,0
0022000694,2021-03-27,WAS,WAS vs. DET,W,106,0.484,48,24,14,2020-21,0
0022000705,2021-03-28,DEN,DEN vs. ATL,W,126,0.543,49,32,24,2020-21,0
0022000706,2021-03-28,LAL,LAL vs. ORL,W,96,0.415,52,25,3,2020-21,0
0022000706,2021-03-28,ORL,ORL @ LAL,L,93,0.386,51,19,-3,2020-21,0
0022000704,2021-03-28,TOR,TOR vs. POR,L,117,0.448,45,17,-5,2020-21,0
0022000705,2021-03-28,ATL,ATL @ DEN,L,102,0.474,31,18,-24,2020-21,0
0022000703,2021-03-28,PHX,PHX @ CHA,W,101,0.354,50,17,4,2020-21,0
0022000704,2021-03-28,POR,POR @ TOR,W,122,0.474,47,24,5,2020-21,0
0022000703,2021-03-28,CHA,CHA vs. PHX,L,97,0.4,52,16,-4,2020-21,0
0022000708,2021-03-29,NOP,NOP @ BOS,W,115,0.5,47,30,6,2020-21,0
0022000716,2021-03-29,CHI,CHI @ GSW,L,102,0.524,39,33,-14,2020-21,0
0022000716,2021-03-29,GSW,GSW vs. CHI,W,116,0.5,39,28,14,2020-21,0
0022000712,2021-03-29,HOU,HOU vs. MEM,L,110,0.426,42,28,-10,2020-21,0
0022000714,2021-03-29,SAC,SAC @ SAS,W,132,0.56,37,29,17,2020-21,0
0022000713,2021-03-29,OKC,OKC vs. DAL,L,106,0.469,47,17,-21,2020-21,0
0022000712,2021-03-29,MEM,MEM @ HOU,W,120,0.541,47,31,10,2020-21,0
0022000707,2021-03-29,WAS,WAS vs. IND,W,132,0.556,55,30,8,2020-21,0
0022000711,2021-03-29,DET,DET vs. TOR,W,118,0.507,43,26,14,2020-21,0
0022000708,2021-03-29,BOS,BOS vs. NOP,L,109,0.43,46,21,-6,2020-21,0
0022000715,2021-03-29,CLE,CLE @ UTA,L,75,0.349,40,17,-39,2020-21,0
0022000713,2021-03-29,DAL,DAL @ OKC,W,127,0.531,43,30,21,2020-21,0
0022000717,2021-03-29,LAC,LAC vs. MIL,W,129,0.537,46,25,24,2020-21,0
0022000710,2021-03-29,MIA,MIA @ NYK,W,98,0.43,47,22,10,2020-21,0
0022000717,2021-03-29,MIL,MIL @ LAC,L,105,0.469,32,18,-24,2020-21,0
0022000709,2021-03-29,MIN,MIN @ BKN,L,107,0.388,51,23,-5,2020-21,0
0022000709,2021-03-29,BKN,BKN vs. MIN,W,112,0.471,50,31,5,2020-21,0
0022000710,2021-03-29,NYK,NYK vs. MIA,L,88,0.413,41,15,-10,2020-21,0
0022000707,2021-03-29,IND,IND @ WAS,L,124,0.473,37,32,-8,2020-21,0
0022000714,2021-03-29,SAS,SAS vs. SAC,L,115,0.505,41,24,-17,2020-21,0
0022000711,2021-03-29,TOR,TOR @ DET,L,104,0.407,39,21,-14,2020-21,0
0022000715,2021-03-29,UTA,UTA vs. CLE,W,114,0.463,55,29,39,2020-21,0
0022000171,2021-03-30,ATL,ATL @ PHX,L,110,0.482,36,30,-7,2020-21,0
0022000720,2021-03-30,ORL,ORL @ LAC,W,103,0.413,50,23,7,2020-21,0
0022000719,2021-03-30,PHI,PHI @ DEN,L,95,0.427,34,18,-9,2020-21,0
0022000171,2021-03-30,PHX,PHX vs. ATL,W,117,0.511,49,27,7,2020-21,0
0022000718,2021-03-30,WAS,WAS vs. CHA,L,104,0.41,51,22,-10,2020-21,0
0022000718,2021-03-30,CHA,CHA @ WAS,W,114,0.467,50,24,10,2020-21,0
0022000719,2021-03-30,DEN,DEN vs. PHI,W,104,0.481,51,26,9,2020-21,0
0022000720,2021-03-30,LAC,LAC vs. ORL,L,96,0.416,48,25,-7,2020-21,0
0022000723,2021-03-31,BOS,BOS vs. DAL,L,108,0.415,36,20,-5,2020-21,0
0022000730,2021-03-31,CHI,CHI @ PHX,L,116,0.434,50,27,-5,2020-21,0
0022000723,2021-03-31,DAL,DAL @ BOS,W,113,0.494,43,20,5,2020-21,0
0022000729,2021-03-31,LAL,LAL vs. MIL,L,97,0.402,40,22,-15,2020-21,0
0022000729,2021-03-31,MIL,MIL @ LAL,W,112,0.532,42,23,15,2020-21,0
0022000726,2021-03-31,MIN,MIN vs. NYK,W,102,0.414,40,25,1,2020-21,0
0022000726,2021-03-31,NYK,NYK @ MIN,L,101,0.476,41,20,-1,2020-21,0
0022000722,2021-03-31,IND,IND vs. MIA,L,87,0.4,48,23,-5,2020-21,0
0022000730,2021-03-31,PHX,PHX vs. CHI,W,121,0.568,32,29,5,2020-21,0
0022000721,2021-03-31,POR,POR @ DET,W,124,0.512,43,27,23,2020-21,0
0022000728,2021-03-31,SAS,SAS vs. SAC,W,120,0.467,54,24,14,2020-21,0
0022000727,2021-03-31,TOR,TOR @ OKC,L,103,0.389,35,21,-10,2020-21,0
0022000725,2021-03-31,UTA,UTA @ MEM,W,111,0.427,46,20,4,2020-21,0
0022000722,2021-03-31,MIA,MIA @ IND,W,92,0.41,42,22,5,2020-21,0
0022000724,2021-03-31,BKN,BKN vs. HOU,W,120,0.489,45,25,12,2020-21,0
0022000727,2021-03-31,OKC,OKC vs. TOR,W,113,0.453,64,19,10,2020-21,0
0022000725,2021-03-31,MEM,MEM vs. UTA,L,107,0.467,46,23,-4,2020-21,0
0022000721,2021-03-31,DET,DET vs. POR,L,101,0.465,36,29,-23,2020-21,0
0022000724,2021-03-31,HOU,HOU @ BKN,L,108,0.5,31,22,-12,2020-21,0
0022000728,2021-03-31,SAC,SAC @ SAS,L,106,0.424,43,22,-14,2020-21,0
0022000735,2021-04-01,ATL,ATL @ SAS,W,134,0.5,57,28,5,2020-21,0
0022000731,2021-04-01,CLE,CLE vs. PHI,L,94,0.425,40,26,-20,2020-21,0
0022000736,2021-04-01,DEN,DEN @ LAC,W,101,0.481,38,28,7,2020-21,0
0022000733,2021-04-01,GSW,GSW @ MIA,L,109,0.439,46,23,-7,2020-21,0
0022000733,2021-04-01,MIA,MIA vs. GSW,W,116,0.476,37,30,7,2020-21,0
0022000732,2021-04-01,BKN,BKN vs. CHA,W,111,0.484,56,34,22,2020-21,0
0022000734,2021-04-01,ORL,ORL @ NOP,W,115,0.425,48,20,5,2020-21,0
0022000731,2021-04-01,PHI,PHI @ CLE,W,114,0.43,55,27,20,2020-21,0
0022000735,2021-04-01,SAS,SAS vs. ATL,L,129,0.445,46,25,-5,2020-21,0
0022000179,2021-04-01,WAS,WAS @ DET,L,91,0.471,40,25,-29,2020-21,0
0022000179,2021-04-01,DET,DET vs. WAS,W,120,0.479,48,31,29,2020-21,0
0022000734,2021-04-01,NOP,NOP vs. ORL,L,110,0.441,55,26,-5,2020-21,0
0022000736,2021-04-01,LAC,LAC vs. DEN,L,94,0.412,45,17,-7,2020-21,0
0022000732,2021-04-01,CHA,CHA @ BKN,L,89,0.349,43,22,-22,2020-21,0
0022000742,2021-04-02,ATL,ATL @ NOP,W,126,0.563,42,25,23,2020-21,0
0022000738,2021-04-02,BOS,BOS vs. HOU,W,118,0.523,50,35,16,2020-21,0
0022000742,2021-04-02,NOP,NOP vs. ATL,L,103,0.432,34,22,-23,2020-21,0
0022000739,2021-04-02,DAL,DAL @ NYK,W,99,0.466,47,19,13,2020-21,0
0022000738,2021-04-02,HOU,HOU @ BOS,L,102,0.43,40,26,-16,2020-21,0
0022000740,2021-04-02,IND,IND vs. CHA,L,97,0.463,48,29,-17,2020-21,0
0022000745,2021-04-02,POR,POR vs. MIL,L,109,0.364,45,19,-18,2020-21,0
0022000744,2021-04-02,OKC,OKC @ PHX,L,103,0.393,38,19,-37,2020-21,0
0022000737,2021-04-02,TOR,TOR vs. GSW,W,130,0.534,53,26,53,2020-21,0
0022000743,2021-04-02,UTA,UTA vs. CHI,W,113,0.468,43,16,7,2020-21,0
0022000741,2021-04-02,MEM,MEM vs. MIN,W,120,0.442,53,26,12,2020-21,0
0022000743,2021-04-02,CHI,CHI @ UTA,L,106,0.483,41,26,-7,2020-21,0
0022000737,2021-04-02,GSW,GSW @ TOR,L,77,0.329,38,19,-53,2020-21,0
0022000746,2021-04-02,LAL,LAL @ SAC,W,115,0.473,55,26,21,2020-21,0
0022000745,2021-04-02,MIL,MIL @ POR,W,127,0.544,50,25,18,2020-21,0
0022000741,2021-04-02,MIN,MIN @ MEM,L,108,0.447,39,21,-12,2020-21,0
0022000739,2021-04-02,NYK,NYK vs. DAL,L,86,0.36,43,18,-13,2020-21,0
0022000744,2021-04-02,PHX,PHX vs. OKC,W,140,0.6,41,36,37,2020-21,0
0022000746,2021-04-02,SAC,SAC vs. LAL,L,94,0.424,38,24,-21,2020-21,0
0022000740,2021-04-02,CHA,CHA @ IND,W,114,0.453,44,27,17,2020-21,0
0022000749,2021-04-03,CLE,CLE @ MIA,L,101,0.473,35,25,-14,2020-21,0
0022000747,2021-04-03,DAL,DAL @ WAS,W,109,0.444,50,17,22,2020-21,0
