game_date,game_id,player,team,opp,is_home,market_type,stat,threshold,yes_ask,model_prob,pred_stat,lineup_adj,edge,direction,kelly,rest_days,opp_def_l10,game_in_series,ticker,run_date,actual_stat,hit,model_correct
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,20.0,0.72,0.959,30.1,6.94,0.239,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-20,2026-05-03,23.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,20.0,0.72,0.959,30.1,6.94,0.239,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-20,2026-05-03,23.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,20.0,0.71,0.959,30.1,6.94,0.249,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-20,2026-05-03,23.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,25.0,0.45,0.374,23.1,0.0,0.076,NO,0.0847,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-25,2026-05-03,23.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,25.0,0.45,0.809,30.1,6.94,0.359,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-25,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,25.0,0.44,0.809,30.1,6.94,0.369,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-25,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,25.0,0.45,0.809,30.1,6.94,0.359,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-25,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,25.0,0.45,0.809,30.1,6.94,0.359,YES,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-25,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,30.0,0.23,0.118,23.1,0.0,0.112,NO,0.2427,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-30,2026-05-03,23.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,30.0,0.22,0.505,30.1,6.94,0.285,YES,0.1826,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-30,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,30.0,0.22,0.505,30.1,6.94,0.285,YES,0.1826,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-30,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,30.0,0.22,0.505,30.1,6.94,0.285,YES,0.1826,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-30,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,30.0,0.23,0.505,30.1,6.94,0.275,YES,0.1785,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-30,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,35.0,0.09,0.02,23.1,0.0,0.07,NO,0.25,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-35,2026-05-03,23.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,35.0,0.09,0.198,30.1,6.94,0.108,YES,0.0593,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-35,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,35.0,0.09,0.198,30.1,6.94,0.108,YES,0.0593,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-35,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,35.0,0.09,0.198,30.1,6.94,0.108,YES,0.0593,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-35,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,PTS,35.0,0.09,0.198,30.1,6.94,0.108,YES,0.0593,2.0,114.8,7,KXNBAPTS-26MAY03TORCLE-TORRBARRETT9-35,2026-05-03,23.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,2.0,0.98,0.967,6.5,0.0,0.013,NO,0.0068,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,4.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,2.0,0.98,0.996,8.4,1.94,0.016,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,2.0,0.98,0.996,8.4,1.94,0.016,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,2.0,0.98,0.996,8.4,1.94,0.016,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,2.0,0.98,0.996,8.4,1.94,0.016,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,4.0,0.86,0.844,6.5,0.0,0.016,NO,0.0091,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,4.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,4.0,0.85,0.965,8.4,1.94,0.115,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,4.0,0.85,0.965,8.4,1.94,0.115,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,4.0,0.85,0.965,8.4,1.94,0.115,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,4.0,0.85,0.965,8.4,1.94,0.115,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-4,2026-05-03,4.0,1,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,6.0,0.61,0.576,6.5,0.0,0.034,NO,0.0278,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,4.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,6.0,0.61,0.838,8.4,1.94,0.228,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,6.0,0.61,0.838,8.4,1.94,0.228,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,6.0,0.61,0.838,8.4,1.94,0.228,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,6.0,0.61,0.838,8.4,1.94,0.228,YES,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-6,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,8.0,0.33,0.265,6.5,0.0,0.065,NO,0.0989,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,4.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,8.0,0.32,0.566,8.4,1.94,0.246,YES,0.1812,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,8.0,0.33,0.566,8.4,1.94,0.236,YES,0.1765,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,8.0,0.33,0.566,8.4,1.94,0.236,YES,0.1765,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,8.0,0.32,0.566,8.4,1.94,0.246,YES,0.1812,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-8,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,10.0,0.15,0.074,6.5,0.0,0.076,NO,0.25,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,4.0,0,1
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,10.0,0.16,0.257,8.4,1.94,0.097,YES,0.0576,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,10.0,0.15,0.257,8.4,1.94,0.107,YES,0.0628,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,10.0,0.15,0.257,8.4,1.94,0.107,YES,0.0628,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,REB,10.0,0.15,0.257,8.4,1.94,0.107,YES,0.0628,2.0,114.8,7,KXNBAREB-26MAY03TORCLE-TORRBARRETT9-10,2026-05-03,4.0,0,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,1.0,0.62,0.51,1.0,0.0,0.11,NO,0.0889,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-1,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,1.0,0.62,0.51,1.0,0.0,0.11,NO,0.0889,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-1,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,1.0,0.62,0.51,1.0,0.0,0.11,NO,0.0889,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-1,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,1.0,0.62,0.51,1.0,0.0,0.11,NO,0.0889,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-1,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,1.0,0.62,0.51,1.0,0.0,0.11,NO,0.0889,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-1,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,2.0,0.24,0.143,1.0,0.0,0.097,NO,0.2031,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,2.0,0.24,0.143,1.0,0.0,0.097,NO,0.2031,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,2.0,0.24,0.143,1.0,0.0,0.097,NO,0.2031,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,2.0,0.24,0.143,1.0,0.0,0.097,NO,0.2031,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,2.0,0.25,0.143,1.0,0.0,0.107,NO,0.215,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-2,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,3.0,0.12,0.015,1.0,0.0,0.105,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-3,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,3.0,0.12,0.015,1.0,0.0,0.105,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-3,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,3.0,0.12,0.015,1.0,0.0,0.105,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-3,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,3.0,0.12,0.015,1.0,0.0,0.105,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-3,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,RJ Barrett,TOR,CLE,0,PROP,STL,3.0,0.14,0.015,1.0,0.0,0.125,NO,0.25,2.0,114.8,7,KXNBASTL-26MAY03TORCLE-TORRBARRETT9-3,2026-05-03,3.0,1,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,4.0,0.98,0.998,9.1,0.0,0.018,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,4.0,0.98,1.0,11.8,2.72,0.02,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,4.0,0.98,1.0,10.6,1.53,0.02,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,4.0,0.98,1.0,10.6,1.53,0.02,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,4.0,0.98,1.0,10.6,1.53,0.02,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-4,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,6.0,0.84,0.964,9.1,0.0,0.124,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,6.0,0.84,1.0,11.8,2.72,0.16,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,6.0,0.84,0.996,10.6,1.53,0.156,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,6.0,0.84,0.996,10.6,1.53,0.156,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,6.0,0.84,0.996,10.6,1.53,0.156,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-6,2026-05-03,6.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,8.0,0.58,0.735,9.1,0.0,0.155,YES,0.1847,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-8,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,8.0,0.58,0.987,11.8,2.72,0.407,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-8,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,8.0,0.58,0.936,10.6,1.53,0.356,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-8,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,8.0,0.58,0.936,10.6,1.53,0.356,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-8,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,8.0,0.58,0.936,10.6,1.53,0.356,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-8,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,10.0,0.34,0.295,9.1,0.0,0.045,NO,0.0664,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-10,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,10.0,0.34,0.853,11.8,2.72,0.513,YES,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-10,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,10.0,0.34,0.639,10.6,1.53,0.299,YES,0.2265,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-10,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,10.0,0.34,0.639,10.6,1.53,0.299,YES,0.2265,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-10,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,10.0,0.34,0.639,10.6,1.53,0.299,YES,0.2265,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-10,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,12.0,0.15,0.044,9.1,0.0,0.106,NO,0.25,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-12,2026-05-03,6.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,12.0,0.15,0.453,11.8,2.72,0.303,YES,0.1784,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-12,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,12.0,0.16,0.208,10.6,1.53,0.048,YES,0.0289,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-12,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,12.0,0.16,0.208,10.6,1.53,0.048,YES,0.0289,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-12,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,AST,12.0,0.15,0.208,10.6,1.53,0.058,YES,0.0344,2.0,114.8,7,KXNBAAST-26MAY03TORCLE-TORSBARNES4-12,2026-05-03,6.0,0,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,1.0,0.76,0.798,1.6,0.0,0.038,YES,0.08,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,1.0,0.76,0.798,1.6,0.0,0.038,YES,0.08,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,1.0,0.76,0.798,1.6,0.0,0.038,YES,0.08,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,1.0,0.76,0.798,1.6,0.0,0.038,YES,0.08,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,1.0,0.76,0.798,1.6,0.0,0.038,YES,0.08,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,2.0,0.44,0.284,1.6,0.0,0.156,NO,0.1778,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,2.0,0.44,0.284,1.6,0.0,0.156,NO,0.1778,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,2.0,0.44,0.284,1.6,0.0,0.156,NO,0.1778,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,2.0,0.44,0.284,1.6,0.0,0.156,NO,0.1778,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,2.0,0.44,0.284,1.6,0.0,0.156,NO,0.1778,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-2,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,3.0,0.18,0.024,1.6,0.0,0.156,NO,0.25,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,3.0,0.18,0.024,1.6,0.0,0.156,NO,0.25,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,3.0,0.18,0.024,1.6,0.0,0.156,NO,0.25,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,3.0,0.18,0.024,1.6,0.0,0.156,NO,0.25,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,BLK,3.0,0.18,0.024,1.6,0.0,0.156,NO,0.25,2.0,114.8,7,KXNBABLK-26MAY03TORCLE-TORSBARNES4-3,2026-05-03,1.0,0,1
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,COMBO,DD,0.0,0.47,0.867,23p/8r/12a,0.0,0.397,YES,0.25,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORSBARNES4,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,COMBO,DD,0.0,0.47,0.688,23p/8r/11a,0.0,0.218,YES,0.2053,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORSBARNES4,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,COMBO,DD,0.0,0.47,0.688,23p/8r/11a,0.0,0.218,YES,0.2053,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORSBARNES4,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,COMBO,DD,0.0,0.48,0.688,23p/8r/11a,0.0,0.208,YES,0.1996,2.0,114.8,7,KXNBA2D-26MAY03TORCLE-TORSBARNES4,2026-05-03,,,
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,1.0,0.65,0.566,1.2,0.0,0.084,NO,0.0644,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,1.0,0.66,0.566,1.2,0.0,0.094,NO,0.071,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,1.0,0.66,0.566,1.2,0.0,0.094,NO,0.071,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,0
2026-05-03,26MAY03TORCLE,Scottie Barnes,TOR,CLE,0,PROP,FG3M,1.0,0.66,0.566,1.2,0.0,0.094,NO,0.071,2.0,114.8,7,KXNBA3PT-26MAY03TORCLE-TORSBARNES4-1,2026-05-03,1.0,1,0
