GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,PTS,FG_PCT,REB,AST,PLUS_MINUS,SEASON,IS_PLAYOFF,WIN,REST_DAYS,IS_HOME
22100741,2022-01-28,IND,IND @ OKC,W,113,0.432,60,25,3,2021-22,0,1,2.0,0
22100746,2022-01-29,IND,IND @ DAL,L,105,0.44,47,25,-27,2021-22,0,0,1.0,0
22100760,2022-01-31,IND,IND vs. LAC,W,122,0.526,50,31,6,2021-22,0,1,2.0,1
22100773,2022-02-02,IND,IND vs. ORL,L,118,0.449,46,25,-1,2021-22,0,0,2.0,1
22100789,2022-02-04,IND,IND vs. CHI,L,115,0.495,37,25,-7,2021-22,0,0,2.0,1
22100805,2022-02-06,IND,IND @ CLE,L,85,0.373,47,17,-13,2021-22,0,0,2.0,0
22100816,2022-02-08,IND,IND @ ATL,L,112,0.398,43,22,-21,2021-22,0,0,2.0,0
22100839,2022-02-11,IND,IND vs. CLE,L,113,0.472,38,25,-7,2021-22,0,0,3.0,1
22100857,2022-02-13,IND,IND vs. MIN,L,120,0.441,54,28,-9,2021-22,0,0,2.0,1
22100870,2022-02-15,IND,IND @ MIL,L,119,0.505,41,32,-9,2021-22,0,0,2.0,0
22100876,2022-02-16,IND,IND vs. WAS,W,113,0.542,40,30,5,2021-22,0,1,1.0,1
22100897,2022-02-25,IND,IND vs. OKC,L,125,0.485,51,31,-4,2021-22,0,0,9.0,1
22100914,2022-02-27,IND,IND vs. BOS,W,128,0.522,49,25,21,2021-22,0,1,2.0,1
22100921,2022-02-28,IND,IND @ ORL,L,103,0.486,39,22,-16,2021-22,0,0,1.0,0
22100933,2022-03-02,IND,IND @ ORL,W,122,0.436,54,23,8,2021-22,0,1,2.0,0
22100946,2022-03-04,IND,IND @ DET,L,106,0.39,55,24,-5,2021-22,0,0,2.0,0
22100963,2022-03-06,IND,IND @ WAS,L,123,0.518,42,28,-10,2021-22,0,0,2.0,0
22100976,2022-03-08,IND,IND vs. CLE,L,124,0.538,38,35,-3,2021-22,0,0,2.0,1
22101007,2022-03-12,IND,IND @ SAS,W,119,0.489,47,23,11,2021-22,0,1,4.0,0
22101016,2022-03-13,IND,IND @ ATL,L,128,0.517,43,23,-3,2021-22,0,0,1.0,0
22101029,2022-03-15,IND,IND vs. MEM,L,102,0.418,49,23,-33,2021-22,0,0,2.0,1
22101053,2022-03-18,IND,IND @ HOU,W,121,0.465,46,29,3,2021-22,0,1,3.0,0
22101062,2022-03-20,IND,IND vs. POR,W,129,0.571,41,38,31,2021-22,0,1,2.0,1
22101086,2022-03-23,IND,IND vs. SAC,L,109,0.462,42,34,-1,2021-22,0,0,3.0,1
22101096,2022-03-24,IND,IND @ MEM,L,103,0.424,31,20,-30,2021-22,0,0,1.0,0
22101109,2022-03-26,IND,IND @ TOR,L,91,0.418,35,23,-40,2021-22,0,0,2.0,0
22101124,2022-03-28,IND,IND vs. ATL,L,123,0.517,28,32,-9,2021-22,0,0,2.0,1
22101137,2022-03-30,IND,IND vs. DEN,L,118,0.454,37,29,-7,2021-22,0,0,2.0,1
22101153,2022-04-01,IND,IND @ BOS,L,123,0.519,30,25,-5,2021-22,0,0,2.0,0
22101169,2022-04-03,IND,IND vs. DET,L,117,0.479,58,33,-4,2021-22,0,0,2.0,1
22101178,2022-04-05,IND,IND vs. PHI,L,122,0.474,48,29,-9,2021-22,0,0,2.0,1
22101214,2022-04-09,IND,IND @ PHI,L,120,0.526,31,28,-13,2021-22,0,0,4.0,0
22101216,2022-04-10,IND,IND @ BKN,L,126,0.452,30,32,-8,2021-22,0,0,1.0,0
22200004,2022-10-19,IND,IND vs. WAS,L,107,0.402,42,21,-7,2022-23,0,0,192.0,1
22200018,2022-10-21,IND,IND vs. SAS,L,134,0.49,42,32,-3,2022-23,0,0,2.0,1
22200029,2022-10-22,IND,IND vs. DET,W,124,0.437,59,28,9,2022-23,0,1,1.0,1
22200044,2022-10-24,IND,IND @ PHI,L,106,0.422,47,27,-14,2022-23,0,0,2.0,0
22200061,2022-10-26,IND,IND @ CHI,L,109,0.43,38,31,-15,2022-23,0,0,2.0,0
22200074,2022-10-28,IND,IND @ WAS,W,127,0.506,41,30,10,2022-23,0,1,2.0,0
22200083,2022-10-29,IND,IND @ BKN,W,125,0.426,53,31,9,2022-23,0,1,1.0,0
22200098,2022-10-31,IND,IND @ BKN,L,109,0.471,38,23,-7,2022-23,0,0,2.0,0
22200121,2022-11-04,IND,IND vs. MIA,W,101,0.463,42,28,2,2022-23,0,1,4.0,1
22200147,2022-11-07,IND,IND vs. NOP,W,129,0.5,45,33,7,2022-23,0,1,3.0,1
22200160,2022-11-09,IND,IND vs. DEN,L,119,0.469,44,28,-3,2022-23,0,0,2.0,1
22200187,2022-11-12,IND,IND vs. TOR,W,118,0.5,51,33,14,2022-23,0,1,3.0,1
22200211,2022-11-16,IND,IND @ CHA,W,125,0.537,34,27,12,2022-23,0,1,4.0,0
22200228,2022-11-18,IND,IND @ HOU,W,99,0.402,45,25,8,2022-23,0,1,2.0,0
22200236,2022-11-19,IND,IND vs. ORL,W,114,0.456,42,27,1,2022-23,0,1,1.0,1
22200249,2022-11-21,IND,IND vs. ORL,W,123,0.5,48,32,21,2022-23,0,1,2.0,1
22200262,2022-11-23,IND,IND vs. MIN,L,101,0.385,30,25,-14,2022-23,0,0,2.0,1
22200276,2022-11-25,IND,IND vs. BKN,W,128,0.5,41,28,11,2022-23,0,1,2.0,1
22200292,2022-11-27,IND,IND @ LAC,L,100,0.383,39,23,-14,2022-23,0,0,2.0,0
22200308,2022-11-28,IND,IND @ LAL,W,116,0.41,49,29,1,2022-23,0,1,1.0,0
22200323,2022-11-30,IND,IND @ SAC,L,114,0.4,47,28,-23,2022-23,0,0,2.0,0
22200335,2022-12-02,IND,IND @ UTA,L,119,0.435,35,25,-20,2022-23,0,0,2.0,0
22200351,2022-12-04,IND,IND @ POR,L,100,0.44,44,22,-16,2022-23,0,0,2.0,0
22200359,2022-12-05,IND,IND @ GSW,W,112,0.478,47,26,8,2022-23,0,1,1.0,0
22200370,2022-12-07,IND,IND @ MIN,L,115,0.481,31,22,-6,2022-23,0,0,2.0,0
22200378,2022-12-09,IND,IND vs. WAS,W,121,0.506,40,23,10,2022-23,0,1,2.0,1
22200388,2022-12-10,IND,IND vs. BKN,L,133,0.553,30,30,-3,2022-23,0,0,1.0,1
22200402,2022-12-12,IND,IND vs. MIA,L,82,0.354,45,16,-5,2022-23,0,0,2.0,1
22200415,2022-12-14,IND,IND vs. GSW,W,125,0.506,34,30,6,2022-23,0,1,2.0,1
22200431,2022-12-16,IND,IND @ CLE,L,112,0.525,33,34,-6,2022-23,0,0,2.0,0
22200446,2022-12-18,IND,IND vs. NYK,L,106,0.433,44,20,-3,2022-23,0,0,2.0,1
22200469,2022-12-21,IND,IND @ BOS,W,117,0.469,47,27,5,2022-23,0,1,3.0,0
22200486,2022-12-23,IND,IND @ MIA,W,111,0.482,43,26,3,2022-23,0,1,2.0,0
22200502,2022-12-26,IND,IND @ NOP,L,93,0.422,36,23,-20,2022-23,0,0,3.0,0
22200508,2022-12-27,IND,IND vs. ATL,W,129,0.511,49,28,15,2022-23,0,1,1.0,1
22200524,2022-12-29,IND,IND vs. CLE,W,135,0.565,32,28,9,2022-23,0,1,2.0,1
22200538,2022-12-31,IND,IND vs. LAC,W,131,0.523,36,28,1,2022-23,0,1,2.0,1
22200553,2023-01-02,IND,IND vs. TOR,W,122,0.484,50,24,8,2022-23,0,1,2.0,1
22200567,2023-01-04,IND,IND @ PHI,L,126,0.474,45,31,-3,2022-23,0,0,2.0,0
22200580,2023-01-06,IND,IND vs. POR,W,108,0.452,41,22,9,2022-23,0,1,2.0,1
22200598,2023-01-08,IND,IND vs. CHA,W,116,0.437,41,27,5,2022-23,0,1,2.0,1
22200622,2023-01-11,IND,IND @ NYK,L,113,0.478,41,27,-6,2022-23,0,0,3.0,0
22200633,2023-01-13,IND,IND vs. ATL,L,111,0.396,51,24,-2,2022-23,0,0,2.0,1
22200643,2023-01-14,IND,IND vs. MEM,L,112,0.369,49,26,-18,2022-23,0,0,1.0,1
22200657,2023-01-16,IND,IND @ MIL,L,119,0.512,37,29,-13,2022-23,0,0,2.0,0
22200674,2023-01-18,IND,IND @ OKC,L,106,0.415,48,23,-20,2022-23,0,0,2.0,0
22200688,2023-01-20,IND,IND @ DEN,L,111,0.44,39,23,-23,2022-23,0,0,2.0,0
22200697,2023-01-21,IND,IND @ PHX,L,107,0.375,48,22,-5,2022-23,0,0,1.0,0
22200713,2023-01-24,IND,IND vs. CHI,W,116,0.424,45,24,6,2022-23,0,1,3.0,1
22200720,2023-01-25,IND,IND @ ORL,L,120,0.482,32,25,-6,2022-23,0,0,1.0,0
22200736,2023-01-27,IND,IND vs. MIL,L,131,0.551,38,22,-10,2022-23,0,0,2.0,1
22200753,2023-01-29,IND,IND @ MEM,L,100,0.456,38,21,-12,2022-23,0,0,2.0,0
22200778,2023-02-02,IND,IND vs. LAL,L,111,0.484,46,30,-1,2022-23,0,0,4.0,1
22200786,2023-02-03,IND,IND vs. SAC,W,107,0.449,47,28,3,2022-23,0,1,1.0,1
22200803,2023-02-05,IND,IND vs. CLE,L,103,0.435,42,28,-19,2022-23,0,0,2.0,1
22200825,2023-02-08,IND,IND @ MIA,L,111,0.487,31,24,-5,2022-23,0,0,3.0,0
22200836,2023-02-10,IND,IND vs. PHX,L,104,0.424,38,23,-13,2022-23,0,0,2.0,1
22200849,2023-02-11,IND,IND @ WAS,L,113,0.453,33,27,-14,2022-23,0,0,1.0,0
22200859,2023-02-13,IND,IND vs. UTA,L,117,0.505,32,30,-6,2022-23,0,0,2.0,1
22200874,2023-02-15,IND,IND vs. CHI,W,117,0.476,41,27,4,2022-23,0,1,2.0,1
22200887,2023-02-23,IND,IND vs. BOS,L,138,0.521,37,33,-4,2022-23,0,0,8.0,1
22200905,2023-02-25,IND,IND @ ORL,W,121,0.485,45,35,13,2022-23,0,1,2.0,0
22200929,2023-02-28,IND,IND @ DAL,W,124,0.526,41,25,2,2022-23,0,1,3.0,0
22200944,2023-03-02,IND,IND @ SAS,L,99,0.456,40,23,-11,2022-23,0,0,2.0,0
22200963,2023-03-05,IND,IND @ CHI,W,125,0.511,35,27,3,2022-23,0,1,3.0,0
22200972,2023-03-06,IND,IND vs. PHI,L,143,0.589,30,28,-4,2022-23,0,0,1.0,1
22200993,2023-03-09,IND,IND vs. HOU,W,134,0.48,42,34,9,2022-23,0,1,3.0,1
22201006,2023-03-11,IND,IND @ DET,W,121,0.462,58,24,6,2022-23,0,1,2.0,0
22201020,2023-03-13,IND,IND @ DET,L,97,0.419,42,23,-20,2022-23,0,0,2.0,0
22201045,2023-03-16,IND,IND @ MIL,W,139,0.557,42,36,16,2022-23,0,1,3.0,0
22201057,2023-03-18,IND,IND vs. PHI,L,121,0.517,41,28,-20,2022-23,0,0,2.0,1
22201071,2023-03-20,IND,IND @ CHA,L,109,0.451,48,27,-6,2022-23,0,0,2.0,0
22201085,2023-03-22,IND,IND @ TOR,W,118,0.558,39,27,4,2022-23,0,1,2.0,0
22201097,2023-03-24,IND,IND @ BOS,L,95,0.464,44,24,-25,2022-23,0,0,2.0,0
22201107,2023-03-25,IND,IND @ ATL,L,130,0.542,32,33,-13,2022-23,0,0,1.0,0
22201123,2023-03-27,IND,IND vs. DAL,L,104,0.419,43,20,-23,2022-23,0,0,2.0,1
22201136,2023-03-29,IND,IND vs. MIL,L,136,0.525,29,36,-13,2022-23,0,0,2.0,1
22201149,2023-03-31,IND,IND vs. OKC,W,121,0.459,56,30,4,2022-23,0,1,2.0,1
22201173,2023-04-02,IND,IND @ CLE,L,105,0.434,44,21,-10,2022-23,0,0,2.0,0
22201190,2023-04-05,IND,IND vs. NYK,L,129,0.517,37,33,-9,2022-23,0,0,3.0,1
22201203,2023-04-07,IND,IND vs. DET,L,115,0.494,42,29,-7,2022-23,0,0,2.0,1
22201220,2023-04-09,IND,IND @ NYK,W,141,0.517,44,33,5,2022-23,0,1,2.0,0
22300064,2023-10-25,IND,IND vs. WAS,W,143,0.523,51,38,23,2023-24,0,1,199.0,1
22300091,2023-10-28,IND,IND @ CLE,W,125,0.49,48,36,12,2023-24,0,1,3.0,0
22300102,2023-10-30,IND,IND vs. CHI,L,105,0.409,47,26,-7,2023-24,0,0,2.0,1
22300118,2023-11-01,IND,IND @ BOS,L,104,0.455,31,26,-51,2023-24,0,0,2.0,0
22300001,2023-11-03,IND,IND vs. CLE,W,121,0.523,40,28,5,2023-24,0,1,2.0,1
22300133,2023-11-04,IND,IND vs. CHA,L,124,0.484,36,31,-1,2023-24,0,0,1.0,1
22300146,2023-11-06,IND,IND vs. SAS,W,152,0.579,49,38,41,2023-24,0,1,2.0,1
22300158,2023-11-08,IND,IND vs. UTA,W,134,0.515,46,26,16,2023-24,0,1,2.0,1
22300171,2023-11-09,IND,IND vs. MIL,W,126,0.478,40,27,2,2023-24,0,1,1.0,1
22300180,2023-11-12,IND,IND @ PHI,L,126,0.522,32,31,-11,2023-24,0,0,3.0,0
22300019,2023-11-14,IND,IND @ PHI,W,132,0.516,41,32,6,2023-24,0,1,2.0,0
22300209,2023-11-19,IND,IND vs. ORL,L,116,0.442,40,24,-12,2023-24,0,0,5.0,1
22300039,2023-11-21,IND,IND @ ATL,W,157,0.606,29,35,5,2023-24,0,1,2.0,0
22300230,2023-11-22,IND,IND vs. TOR,L,131,0.549,31,33,-1,2023-24,0,0,1.0,1
22300047,2023-11-24,IND,IND vs. DET,W,136,0.48,40,24,23,2023-24,0,1,2.0,1
22300254,2023-11-27,IND,IND vs. POR,L,110,0.477,42,26,-4,2023-24,0,0,3.0,1
22300267,2023-11-30,IND,IND @ MIA,L,132,0.51,34,30,-10,2023-24,0,0,3.0,0
22300284,2023-12-02,IND,IND @ MIA,W,144,0.659,32,35,15,2023-24,0,1,2.0,0
22301202,2023-12-04,IND,IND vs. BOS,W,122,0.457,41,28,10,2023-24,0,1,2.0,1
22301229,2023-12-07,IND,IND @ MIL,W,128,0.49,51,30,9,2023-24,0,1,3.0,0
22300293,2023-12-11,IND,IND @ DET,W,131,0.565,43,33,8,2023-24,0,1,4.0,0
22300315,2023-12-13,IND,IND @ MIL,L,126,0.45,45,30,-14,2023-24,0,0,2.0,0
22300328,2023-12-15,IND,IND @ WAS,L,123,0.449,41,35,-14,2023-24,0,0,2.0,0
22300338,2023-12-16,IND,IND @ MIN,L,109,0.5,40,25,-18,2023-24,0,0,1.0,0
22300350,2023-12-18,IND,IND vs. LAC,L,127,0.516,34,38,-24,2023-24,0,0,2.0,1
22300365,2023-12-20,IND,IND vs. CHA,W,144,0.613,38,37,31,2023-24,0,1,2.0,1
22300377,2023-12-21,IND,IND @ MEM,L,103,0.422,39,28,-13,2023-24,0,0,1.0,0
22300391,2023-12-23,IND,IND vs. ORL,L,110,0.524,33,27,-7,2023-24,0,0,2.0,1
22300409,2023-12-26,IND,IND @ HOU,W,123,0.524,45,28,6,2023-24,0,1,3.0,0
22300422,2023-12-28,IND,IND @ CHI,W,120,0.506,47,30,16,2023-24,0,1,2.0,0
22300441,2023-12-30,IND,IND vs. NYK,W,140,0.588,34,40,14,2023-24,0,1,2.0,1
22300454,2024-01-01,IND,IND @ MIL,W,122,0.443,52,23,9,2023-24,0,1,2.0,0
22300466,2024-01-03,IND,IND vs. MIL,W,142,0.556,44,34,12,2023-24,0,1,2.0,1
22300480,2024-01-05,IND,IND vs. ATL,W,150,0.638,39,50,34,2023-24,0,1,2.0,1
22300493,2024-01-06,IND,IND vs. BOS,L,101,0.413,38,23,-17,2023-24,0,0,1.0,1
22300507,2024-01-08,IND,IND vs. BOS,W,133,0.527,39,29,2,2023-24,0,1,2.0,1
22300520,2024-01-10,IND,IND vs. WAS,W,112,0.446,54,31,8,2023-24,0,1,2.0,1
22300533,2024-01-12,IND,IND @ ATL,W,126,0.671,45,41,18,2023-24,0,1,2.0,0
22300550,2024-01-14,IND,IND @ DEN,L,109,0.467,37,28,-8,2023-24,0,0,2.0,0
22300564,2024-01-15,IND,IND @ UTA,L,105,0.4,43,27,-27,2023-24,0,0,1.0,0
22300583,2024-01-18,IND,IND @ SAC,W,126,0.551,34,33,5,2023-24,0,1,3.0,0
22300590,2024-01-19,IND,IND @ POR,L,115,0.429,37,34,-3,2023-24,0,0,1.0,0
22300604,2024-01-21,IND,IND @ PHX,L,110,0.436,40,28,-7,2023-24,0,0,2.0,0
22300614,2024-01-23,IND,IND vs. DEN,L,109,0.494,38,24,-5,2023-24,0,0,2.0,1
22300627,2024-01-25,IND,IND vs. PHI,W,134,0.57,55,35,12,2023-24,0,1,2.0,1
22300636,2024-01-26,IND,IND vs. PHX,W,133,0.532,48,34,2,2023-24,0,1,1.0,1
22300652,2024-01-28,IND,IND vs. MEM,W,116,0.489,44,31,6,2023-24,0,1,2.0,1
22300670,2024-01-30,IND,IND @ BOS,L,124,0.463,50,33,-5,2023-24,0,0,2.0,0
22300685,2024-02-01,IND,IND @ NYK,L,105,0.452,44,21,-4,2023-24,0,0,2.0,0
22300691,2024-02-02,IND,IND vs. SAC,L,122,0.541,39,23,-11,2023-24,0,0,1.0,1
22300707,2024-02-04,IND,IND @ CHA,W,115,0.489,49,34,16,2023-24,0,1,2.0,0
22300719,2024-02-06,IND,IND vs. HOU,W,132,0.628,25,35,3,2023-24,0,1,2.0,1
22300733,2024-02-08,IND,IND vs. GSW,L,109,0.481,30,31,-22,2023-24,0,0,2.0,1
22300755,2024-02-10,IND,IND @ NYK,W,125,0.61,41,30,14,2023-24,0,1,2.0,0
22300761,2024-02-12,IND,IND @ CHA,L,102,0.506,32,31,-9,2023-24,0,0,2.0,0
22300782,2024-02-14,IND,IND @ TOR,W,127,0.485,39,32,2,2023-24,0,1,2.0,0
22300793,2024-02-22,IND,IND vs. DET,W,129,0.532,42,36,14,2023-24,0,1,8.0,1
22300819,2024-02-25,IND,IND vs. DAL,W,133,0.559,46,38,22,2023-24,0,1,3.0,1
22300829,2024-02-26,IND,IND vs. TOR,L,122,0.46,43,27,-8,2023-24,0,0,1.0,1
22300843,2024-02-28,IND,IND vs. NOP,W,123,0.49,50,34,9,2023-24,0,1,2.0,1
22300863,2024-03-01,IND,IND @ NOP,L,102,0.421,44,25,-27,2023-24,0,0,2.0,0
22300877,2024-03-03,IND,IND @ SAS,L,105,0.441,42,20,-12,2023-24,0,0,2.0,0
22300892,2024-03-05,IND,IND @ DAL,W,137,0.538,43,34,17,2023-24,0,1,2.0,0
22300903,2024-03-07,IND,IND vs. MIN,L,111,0.512,39,26,-2,2023-24,0,0,2.0,1
22300928,2024-03-10,IND,IND @ ORL,W,111,0.487,46,20,14,2023-24,0,1,3.0,0
22300941,2024-03-12,IND,IND @ OKC,W,121,0.539,43,34,10,2023-24,0,1,2.0,0
22300948,2024-03-13,IND,IND vs. CHI,L,129,0.465,47,30,-3,2023-24,0,0,1.0,1
22300968,2024-03-16,IND,IND vs. BKN,W,121,0.476,50,21,21,2023-24,0,1,3.0,1
22300983,2024-03-18,IND,IND vs. CLE,L,103,0.462,45,28,-5,2023-24,0,0,2.0,1
22300997,2024-03-20,IND,IND @ DET,W,122,0.568,40,38,19,2023-24,0,1,2.0,0
22301016,2024-03-22,IND,IND @ GSW,W,123,0.485,50,32,12,2023-24,0,1,2.0,0
22301032,2024-03-24,IND,IND @ LAL,L,145,0.551,40,39,-5,2023-24,0,0,2.0,0
22301043,2024-03-25,IND,IND @ LAC,W,133,0.581,34,28,17,2023-24,0,1,1.0,0
22301054,2024-03-27,IND,IND @ CHI,L,99,0.4,40,25,-26,2023-24,0,0,2.0,0
22301063,2024-03-29,IND,IND vs. LAL,W,109,0.483,46,27,19,2023-24,0,1,2.0,1
22301089,2024-04-01,IND,IND vs. BKN,W,133,0.515,47,35,22,2023-24,0,1,3.0,1
22301106,2024-04-03,IND,IND @ BKN,L,111,0.447,45,27,-4,2023-24,0,0,2.0,0
22301116,2024-04-05,IND,IND vs. OKC,W,126,0.523,39,30,14,2023-24,0,1,2.0,1
22301133,2024-04-07,IND,IND vs. MIA,W,117,0.512,37,27,2,2023-24,0,1,2.0,1
22301146,2024-04-09,IND,IND @ TOR,W,140,0.545,44,33,17,2023-24,0,1,2.0,0
22301174,2024-04-12,IND,IND @ CLE,L,120,0.517,39,37,-9,2023-24,0,0,3.0,0
22301188,2024-04-14,IND,IND vs. ATL,W,157,0.65,48,41,42,2023-24,0,1,2.0,1
42300121,2024-04-21,IND,IND @ MIL,L,94,0.396,50,20,-15,2023-24,1,0,7.0,0
42300122,2024-04-23,IND,IND @ MIL,W,125,0.556,45,38,17,2023-24,1,1,2.0,0
42300123,2024-04-26,IND,IND vs. MIL,W,121,0.429,50,32,3,2023-24,1,1,3.0,1
42300124,2024-04-28,IND,IND vs. MIL,W,126,0.517,38,33,13,2023-24,1,1,2.0,1
42300125,2024-04-30,IND,IND @ MIL,L,92,0.444,36,25,-23,2023-24,1,0,2.0,0
42300126,2024-05-02,IND,IND vs. MIL,W,120,0.541,44,33,22,2023-24,1,1,2.0,1
42300211,2024-05-06,IND,IND @ NYK,L,117,0.523,32,32,-4,2023-24,1,0,4.0,0
42300212,2024-05-08,IND,IND @ NYK,L,121,0.516,34,33,-9,2023-24,1,0,2.0,0
42300213,2024-05-10,IND,IND vs. NYK,W,111,0.472,42,22,5,2023-24,1,1,2.0,1
42300214,2024-05-12,IND,IND vs. NYK,W,121,0.568,52,31,32,2023-24,1,1,2.0,1
42300215,2024-05-14,IND,IND @ NYK,L,91,0.431,29,24,-30,2023-24,1,0,2.0,0
42300216,2024-05-17,IND,IND vs. NYK,W,116,0.538,47,35,13,2023-24,1,1,3.0,1
42300217,2024-05-19,IND,IND @ NYK,W,130,0.671,33,33,21,2023-24,1,1,2.0,0
42300301,2024-05-21,IND,IND @ BOS,L,128,0.535,44,38,-5,2023-24,1,0,2.0,0
42300302,2024-05-23,IND,IND @ BOS,L,110,0.524,37,23,-16,2023-24,1,0,2.0,0
42300303,2024-05-25,IND,IND vs. BOS,L,111,0.505,43,32,-3,2023-24,1,0,2.0,1
42300304,2024-05-27,IND,IND vs. BOS,L,102,0.46,47,24,-3,2023-24,1,0,2.0,1
22400063,2024-10-23,IND,IND @ DET,W,115,0.506,39,32,6,2024-25,0,1,149.0,0
22400081,2024-10-25,IND,IND @ NYK,L,98,0.494,33,28,-25,2024-25,0,0,2.0,0
22400097,2024-10-27,IND,IND vs. PHI,L,114,0.464,37,28,-4,2024-25,0,0,2.0,1
22400102,2024-10-28,IND,IND @ ORL,L,115,0.466,44,25,-4,2024-25,0,0,1.0,0
22400119,2024-10-30,IND,IND vs. BOS,W,135,0.481,57,33,3,2024-25,0,1,2.0,1
22400138,2024-11-01,IND,IND @ NOP,L,118,0.517,39,35,-7,2024-25,0,0,2.0,0
22400165,2024-11-04,IND,IND @ DAL,W,134,0.568,46,30,7,2024-25,0,1,3.0,0
22400170,2024-11-06,IND,IND vs. ORL,W,118,0.539,36,21,7,2024-25,0,1,2.0,1
22400184,2024-11-08,IND,IND @ CHA,L,83,0.398,37,24,-20,2024-25,0,0,2.0,0
22400203,2024-11-10,IND,IND vs. NYK,W,132,0.511,32,27,11,2024-25,0,1,2.0,1
22400217,2024-11-13,IND,IND @ ORL,L,90,0.381,41,22,-4,2024-25,0,0,3.0,0
22400009,2024-11-15,IND,IND vs. MIA,L,111,0.512,39,28,-13,2024-25,0,0,2.0,1
22400235,2024-11-17,IND,IND vs. MIA,W,119,0.518,45,30,9,2024-25,0,1,2.0,1
22400247,2024-11-18,IND,IND @ TOR,L,119,0.444,32,29,-11,2024-25,0,0,1.0,0
22400254,2024-11-20,IND,IND @ HOU,L,113,0.53,36,19,-17,2024-25,0,0,2.0,0
22400029,2024-11-22,IND,IND @ MIL,L,117,0.473,46,30,-12,2024-25,0,0,2.0,0
22400272,2024-11-24,IND,IND vs. WAS,W,115,0.477,45,31,12,2024-25,0,1,2.0,1
22400279,2024-11-25,IND,IND vs. NOP,W,114,0.473,41,30,4,2024-25,0,1,1.0,1
22400288,2024-11-27,IND,IND vs. POR,W,121,0.489,47,27,7,2024-25,0,1,2.0,1
22400045,2024-11-29,IND,IND vs. DET,L,106,0.482,32,23,-24,2024-25,0,0,2.0,1
22400306,2024-12-01,IND,IND @ MEM,L,121,0.478,41,28,-15,2024-25,0,0,2.0,0
22400054,2024-12-03,IND,IND @ TOR,L,111,0.452,34,21,-11,2024-25,0,0,2.0,0
22400320,2024-12-04,IND,IND @ BKN,L,90,0.427,39,20,-9,2024-25,0,0,1.0,0
22400336,2024-12-06,IND,IND @ CHI,W,132,0.565,46,33,9,2024-25,0,1,2.0,0
22400349,2024-12-08,IND,IND vs. CHA,L,109,0.512,29,23,-4,2024-25,0,0,2.0,1
22401209,2024-12-13,IND,IND @ PHI,W,121,0.516,41,35,14,2024-25,0,1,5.0,0
22401216,2024-12-15,IND,IND vs. NOP,W,119,0.506,43,33,15,2024-25,0,1,2.0,1
22400369,2024-12-19,IND,IND @ PHX,W,120,0.438,47,30,9,2024-25,0,1,4.0,0
22400389,2024-12-22,IND,IND @ SAC,W,122,0.581,50,36,27,2024-25,0,1,3.0,0
22400403,2024-12-23,IND,IND @ GSW,W,111,0.489,43,26,6,2024-25,0,1,1.0,0
22400410,2024-12-26,IND,IND vs. OKC,L,114,0.472,51,28,-6,2024-25,0,0,3.0,1
22400420,2024-12-27,IND,IND @ BOS,L,105,0.418,39,27,-37,2024-25,0,0,1.0,0
22400437,2024-12-29,IND,IND @ BOS,W,123,0.529,50,27,9,2024-25,0,1,2.0,0
22400450,2024-12-31,IND,IND vs. MIL,L,112,0.444,50,26,-8,2024-25,0,0,2.0,1
22400463,2025-01-02,IND,IND @ MIA,W,128,0.531,39,35,13,2024-25,0,1,2.0,0
22400480,2025-01-04,IND,IND vs. PHX,W,126,0.479,47,35,18,2024-25,0,1,2.0,1
22400495,2025-01-06,IND,IND @ BKN,W,113,0.506,35,22,14,2024-25,0,1,2.0,0
22400510,2025-01-08,IND,IND vs. CHI,W,129,0.52,46,37,16,2024-25,0,1,2.0,1
22400525,2025-01-10,IND,IND vs. GSW,W,108,0.524,48,27,12,2024-25,0,1,2.0,1
22400543,2025-01-12,IND,IND @ CLE,W,108,0.467,50,30,15,2024-25,0,1,2.0,0
22400554,2025-01-14,IND,IND vs. CLE,L,117,0.484,37,30,-10,2024-25,0,0,2.0,1
22400572,2025-01-16,IND,IND @ DET,W,111,0.461,40,28,11,2024-25,0,1,2.0,0
22400588,2025-01-18,IND,IND vs. PHI,W,115,0.53,50,30,13,2024-25,0,1,2.0,1
22400621,2025-01-23,IND,IND @ SAS,L,110,0.454,31,31,-30,2024-25,0,0,5.0,0
22400633,2025-01-25,IND,IND @ SAS,W,136,0.52,50,32,38,2024-25,0,1,2.0,0
22400664,2025-01-29,IND,IND vs. DET,W,133,0.568,36,28,14,2024-25,0,1,4.0,1
22400686,2025-02-01,IND,IND vs. ATL,W,132,0.544,41,35,5,2024-25,0,1,3.0,1
22400707,2025-02-03,IND,IND @ UTA,W,112,0.473,37,32,1,2024-25,0,1,2.0,0
22400716,2025-02-04,IND,IND @ POR,L,89,0.42,39,25,-23,2024-25,0,0,1.0,0
22400733,2025-02-06,IND,IND @ LAC,W,119,0.453,46,31,7,2024-25,0,1,2.0,0
22400742,2025-02-08,IND,IND @ LAL,L,117,0.425,38,27,-7,2024-25,0,0,2.0,0
22400765,2025-02-11,IND,IND vs. NYK,L,115,0.483,36,32,-13,2024-25,0,0,3.0,1
22400771,2025-02-12,IND,IND @ WAS,W,134,0.467,42,38,4,2024-25,0,1,1.0,0
