GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,IS_HOME,REST_DAYS,WIN,WIN_PCT_L10,WIN_PCT_HOME,WIN_PCT_AWAY,OFF_RATING_L10,DEF_RATING_L10,PACE_PROXY_L10,PM_TREND_L10,OPP_WIN_PCT_L10,OPP_OFF_RATING_L10,OPP_DEF_RATING_L10,OPP_PACE_PROXY_L10,OPP_PM_TREND_L10
22100110,2021-11-03,BOS,BOS @ ORL,0,2.0,1,0.3,,0.425,110.7,114.4,68.8,-3.7,0.2,104.5,114.2,66.9,-9.7
22100121,2021-11-04,BOS,BOS @ MIA,0,1.0,1,0.4,,0.43902439024390244,110.5,112.1,70.19999999999999,-1.6,0.8,114.3,101.5,75.3,12.8
22100136,2021-11-06,BOS,BOS @ DAL,0,2.0,0,0.4,,0.4523809523809524,107.6,109.1,69.3,-1.5,0.6,104.4,109.7,67.1,-5.3
22100160,2021-11-10,BOS,BOS vs. TOR,1,4.0,1,0.4,0.5384615384615384,,108.8,110.2,68.4,-1.4,0.6,106.9,102.2,66.3,4.7
22100175,2021-11-12,BOS,BOS vs. MIL,1,2.0,1,0.5,0.55,,105.8,105.2,65.9,0.6,0.5,107.5,105.4,68.2,2.1
22100190,2021-11-13,BOS,BOS @ CLE,0,1.0,0,0.6,,0.4418604651162791,109.7,105.0,67.3,4.7,0.7,102.4,97.9,68.6,4.5
22100199,2021-11-15,BOS,BOS @ CLE,0,2.0,1,0.5,,0.4318181818181818,107.9,104.4,67.5,3.5,0.7,101.6,98.1,66.69999999999999,3.5
22100215,2021-11-17,BOS,BOS @ ATL,0,2.0,0,0.5,,0.4444444444444444,103.7,100.7,65.8,3.0,0.3,109.1,114.0,66.7,-4.9
22100232,2021-11-19,BOS,BOS vs. LAL,1,2.0,1,0.5,0.5609756097560976,,102.9,100.1,66.9,2.8,0.5,105.6,109.7,71.0,-4.1
22100243,2021-11-20,BOS,BOS vs. OKC,1,1.0,1,0.6,0.5714285714285714,,104.7,99.4,66.5,5.3,0.5,97.1,101.1,69.8,-4.0
22100256,2021-11-22,BOS,BOS vs. HOU,1,2.0,1,0.7,0.5813953488372093,,104.4,97.1,68.3,7.3,0.0,100.4,113.1,64.7,-12.7
22100270,2021-11-24,BOS,BOS vs. BKN,1,2.0,0,0.7,0.5909090909090909,,106.0,98.2,68.6,7.8,0.8,111.0,105.0,69.30000000000001,6.0
22100287,2021-11-26,BOS,BOS @ SAS,0,2.0,0,0.6,,0.43478260869565216,106.9,102.7,69.4,4.2,0.2,105.4,111.1,70.30000000000001,-5.7
22100302,2021-11-28,BOS,BOS @ TOR,0,2.0,1,0.6,,0.425531914893617,105.3,101.6,70.9,3.7,0.3,107.8,112.8,63.1,-5.0
22100322,2021-12-01,BOS,BOS vs. PHI,1,3.0,1,0.6,0.5777777777777777,,105.8,102.5,72.1,3.3,0.3,104.9,110.5,65.3,-5.6
22100339,2021-12-03,BOS,BOS @ UTA,0,2.0,0,0.6,,0.4375,102.4,99.9,71.0,2.5,0.6,114.8,104.8,68.7,10.0
22100347,2021-12-04,BOS,BOS @ POR,0,1.0,1,0.6,,0.42857142857142855,106.5,104.5,69.6,2.0,0.5,108.6,113.3,63.900000000000006,-4.7
22100365,2021-12-07,BOS,BOS @ LAL,0,3.0,0,0.6,,0.44,111.2,107.0,69.9,4.2,0.4,113.7,115.6,70.8,-1.9
22100378,2021-12-08,BOS,BOS @ LAC,0,1.0,0,0.6,,0.43137254901960786,111.5,107.7,69.4,3.8,0.4,101.8,105.4,65.7,-3.6
22100390,2021-12-10,BOS,BOS @ PHX,0,2.0,0,0.5,,0.4230769230769231,109.6,108.3,69.4,1.3,0.9,112.6,105.2,69.6,7.4
22100408,2021-12-13,BOS,BOS vs. MIL,1,3.0,1,0.4,0.5869565217391305,,107.5,108.9,67.7,-1.4,0.8,114.7,105.4,72.5,9.3
22100435,2021-12-17,BOS,BOS vs. GSW,1,4.0,0,0.4,0.5957446808510638,,108.4,110.2,67.1,-1.8,0.7,107.4,99.2,72.3,8.2
22100445,2021-12-18,BOS,BOS vs. NYK,1,1.0,1,0.4,0.5833333333333334,,108.7,109.0,66.6,-0.3,0.3,104.2,107.5,64.2,-3.3
22100457,2021-12-20,BOS,BOS vs. PHI,1,2.0,0,0.5,0.5918367346938775,,111.3,110.1,66.30000000000001,1.2,0.5,101.3,106.2,63.5,-4.9
22100471,2021-12-22,BOS,BOS vs. CLE,1,2.0,1,0.4,0.58,,110.7,111.2,64.4,-0.5,0.8,114.2,98.1,73.1,16.1
22100489,2021-12-25,BOS,BOS @ MIL,0,3.0,0,0.4,,0.41509433962264153,113.0,112.6,65.19999999999999,0.4,0.6,109.8,108.0,67.1,1.8
22100503,2021-12-27,BOS,BOS @ MIN,0,2.0,0,0.4,,0.4074074074074074,111.3,110.6,66.7,0.7,0.4,110.4,114.7,67.1,-4.3
22100518,2021-12-29,BOS,BOS vs. LAC,1,2.0,0,0.3,0.5882352941176471,,107.1,109.7,67.1,-2.6,0.5,104.4,106.0,65.69999999999999,-1.6
22100529,2021-12-31,BOS,BOS vs. PHX,1,2.0,1,0.3,0.5769230769230769,,105.1,107.1,67.9,-2.0,0.7,112.8,103.0,73.9,9.8
22100546,2022-01-02,BOS,BOS vs. ORL,1,2.0,1,0.4,0.5849056603773585,,106.3,106.5,68.5,-0.2,0.2,102.1,109.5,64.0,-7.4
22100570,2022-01-05,BOS,BOS vs. SAS,1,3.0,0,0.5,0.5925925925925926,,108.9,106.5,69.7,2.4,0.4,118.4,116.3,77.6,2.1
22100578,2022-01-06,BOS,BOS @ NYK,0,1.0,0,0.4,,0.4,106.9,106.1,68.6,0.8,0.6,102.5,100.1,65.9,2.4
22100595,2022-01-08,BOS,BOS vs. NYK,1,2.0,1,0.4,0.5818181818181818,,106.7,105.8,68.1,0.9,0.6,101.7,100.3,65.9,1.4
22100609,2022-01-10,BOS,BOS vs. IND,1,2.0,1,0.4,0.5892857142857143,,105.2,102.6,68.4,2.6,0.3,109.9,113.5,66.8,-3.6
22100618,2022-01-12,BOS,BOS @ IND,0,2.0,1,0.5,,0.39285714285714285,105.0,101.6,69.6,3.4,0.2,107.5,112.3,67.0,-4.8
22100635,2022-01-14,BOS,BOS @ PHI,0,2.0,0,0.5,,0.40350877192982454,105.8,101.5,68.4,4.3,0.8,112.2,102.7,67.0,9.5
22100647,2022-01-15,BOS,BOS vs. CHI,1,1.0,1,0.5,0.5964912280701754,,104.4,100.9,68.0,3.5,0.7,116.1,115.6,69.30000000000001,0.5
22100654,2022-01-17,BOS,BOS vs. NOP,1,2.0,1,0.6,0.603448275862069,,105.5,101.3,68.1,4.2,0.4,109.5,113.0,69.9,-3.5
22100671,2022-01-19,BOS,BOS vs. CHA,1,2.0,0,0.7,0.6101694915254238,,107.7,101.4,68.1,6.3,0.7,113.1,108.1,72.30000000000001,5.0
22100688,2022-01-21,BOS,BOS vs. POR,1,2.0,0,0.6,0.6,,105.6,101.7,66.7,3.9,0.5,108.2,113.7,67.1,-5.5
22100699,2022-01-23,BOS,BOS @ WAS,0,2.0,1,0.5,,0.39655172413793105,104.5,101.5,66.3,3.0,0.5,114.3,113.0,69.5,1.3
22100717,2022-01-25,BOS,BOS vs. SAC,1,2.0,1,0.6,0.5901639344262295,,106.4,100.3,68.6,6.1,0.2,114.4,117.7,69.1,-3.3
22100737,2022-01-28,BOS,BOS @ ATL,0,3.0,0,0.7,,0.4067796610169492,108.7,97.0,72.5,11.7,0.5,112.7,113.5,66.5,-0.8
22100745,2022-01-29,BOS,BOS @ NOP,0,1.0,1,0.6,,0.4,108.0,100.3,72.1,7.7,0.5,107.1,107.6,65.9,-0.5
22100762,2022-01-31,BOS,BOS vs. MIA,1,2.0,1,0.6,0.5967741935483871,,108.6,100.2,72.5,8.4,0.7,111.7,106.0,71.9,5.7
22100775,2022-02-02,BOS,BOS vs. CHA,1,2.0,1,0.6,0.6031746031746031,,108.9,99.4,73.3,9.5,0.6,111.6,109.4,73.0,2.2
22100788,2022-02-04,BOS,BOS @ DET,0,2.0,1,0.7,,0.4098360655737705,110.3,99.0,74.2,11.3,0.2,108.0,116.9,64.4,-8.9
22100806,2022-02-06,BOS,BOS @ ORL,0,2.0,1,0.7,,0.41935483870967744,109.1,97.1,74.30000000000001,12.0,0.4,109.7,113.3,68.8,-3.6
22100817,2022-02-08,BOS,BOS @ BKN,0,2.0,1,0.7,,0.42857142857142855,110.3,96.2,75.8,14.1,0.2,109.9,117.8,66.9,-7.9
22100842,2022-02-11,BOS,BOS vs. DEN,1,3.0,1,0.8,0.609375,,112.7,94.2,77.7,18.5,0.7,118.3,110.9,73.5,7.4
22100856,2022-02-13,BOS,BOS vs. ATL,1,2.0,1,0.9,0.6153846153846154,,113.0,93.5,78.8,19.5,0.6,115.7,110.5,71.9,5.2
22100869,2022-02-15,BOS,BOS @ PHI,0,2.0,1,0.9,,0.4375,111.9,94.3,78.0,17.6,0.7,107.9,102.9,67.6,5.0
22100875,2022-02-16,BOS,BOS vs. DET,1,1.0,0,0.9,0.6212121212121212,,112.6,95.5,76.0,17.1,0.1,104.0,117.5,68.7,-13.5
22100890,2022-02-24,BOS,BOS @ BKN,0,8.0,1,0.9,,0.4461538461538462,114.5,95.9,75.2,18.6,0.2,105.5,114.4,63.400000000000006,-8.9
22100905,2022-02-26,BOS,BOS @ DET,0,2.0,1,0.9,,0.45454545454545453,116.7,96.8,75.4,19.9,0.2,104.0,116.5,69.6,-12.5
22100914,2022-02-27,BOS,BOS @ IND,0,1.0,0,0.9,,0.4626865671641791,115.8,98.0,75.4,17.8,0.2,114.2,120.2,71.30000000000001,-6.0
22100927,2022-03-01,BOS,BOS vs. ATL,1,2.0,1,0.8,0.6119402985074627,,115.2,100.1,74.6,15.1,0.5,117.0,113.3,69.3,3.7
22100940,2022-03-03,BOS,BOS vs. MEM,1,2.0,1,0.8,0.6176470588235294,,115.7,100.6,74.19999999999999,15.1,0.8,123.5,112.3,82.1,11.2
22100960,2022-03-06,BOS,BOS vs. BKN,1,3.0,1,0.8,0.6231884057971014,,116.1,103.0,74.2,13.1,0.3,109.0,114.3,63.2,-5.3
22100981,2022-03-09,BOS,BOS @ CHA,0,3.0,1,0.8,,0.45588235294117646,116.1,105.9,72.0,10.2,0.4,120.6,117.8,78.8,2.8
22100997,2022-03-11,BOS,BOS vs. DET,1,2.0,1,0.8,0.6285714285714286,,116.8,105.8,71.9,11.0,0.6,109.6,110.8,69.7,-1.2
22101014,2022-03-13,BOS,BOS vs. DAL,1,2.0,0,0.8,0.6338028169014085,,117.7,106.6,71.4,11.1,0.8,109.4,107.2,60.2,2.2
22101042,2022-03-16,BOS,BOS @ GSW,0,3.0,1,0.7,,0.463768115942029,113.4,107.4,69.6,6.0,0.5,117.3,112.8,71.9,4.5
22101057,2022-03-18,BOS,BOS @ SAC,0,2.0,1,0.8,,0.4714285714285714,113.3,105.0,71.30000000000001,8.3,0.3,114.2,118.5,66.8,-4.3
22101068,2022-03-20,BOS,BOS @ DEN,0,2.0,1,0.8,,0.4788732394366197,113.0,104.1,71.30000000000001,8.9,0.6,117.2,115.2,74.3,2.0
22101078,2022-03-21,BOS,BOS @ OKC,0,1.0,1,0.8,,0.4861111111111111,114.1,104.1,71.19999999999999,10.0,0.1,108.7,122.6,68.1,-13.9
22101087,2022-03-23,BOS,BOS vs. UTA,1,2.0,1,0.9,0.625,,116.6,103.6,71.1,13.0,0.6,114.9,105.4,70.7,9.5
22101116,2022-03-27,BOS,BOS vs. MIN,1,4.0,1,0.9,0.6301369863013698,,118.4,103.5,71.30000000000001,14.9,0.7,123.0,109.7,72.69999999999999,13.3
22101127,2022-03-28,BOS,BOS @ TOR,0,1.0,0,0.9,,0.4931506849315068,119.8,104.0,70.1,15.8,0.8,114.3,105.8,70.9,8.5
22101139,2022-03-30,BOS,BOS vs. MIA,1,2.0,0,0.8,0.6351351351351351,,118.4,103.5,71.9,14.9,0.4,106.7,108.7,65.3,-2.0
22101153,2022-04-01,BOS,BOS vs. IND,1,2.0,1,0.7,0.6266666666666667,,116.7,104.0,71.3,12.7,0.3,114.3,122.1,67.3,-7.8
22101166,2022-04-03,BOS,BOS vs. WAS,1,2.0,1,0.7,0.631578947368421,,118.1,106.0,71.2,12.1,0.5,111.1,110.7,70.3,0.4
22101193,2022-04-06,BOS,BOS @ CHI,0,3.0,1,0.8,,0.4864864864864865,123.3,106.7,72.9,16.6,0.4,108.1,116.1,62.2,-8.0
22101198,2022-04-07,BOS,BOS @ MIL,0,1.0,0,0.8,,0.49333333333333335,124.0,107.3,72.4,16.7,0.6,119.2,120.3,71.0,-1.1
22101223,2022-04-10,BOS,BOS @ MEM,0,3.0,1,0.7,,0.4868421052631579,123.5,110.3,72.2,13.2,0.8,123.6,110.0,77.6,13.6
22200001,2022-10-18,BOS,BOS vs. PHI,1,191.0,1,0.7,0.6363636363636364,,125.0,110.9,74.5,14.1,0.6,118.8,112.0,70.8,6.8
22200022,2022-10-21,BOS,BOS @ MIA,0,3.0,1,0.7,,0.4935064935064935,124.4,110.3,74.1,14.1,0.6,114.4,110.2,65.3,4.2
22200030,2022-10-22,BOS,BOS @ ORL,0,1.0,1,0.7,,0.5,123.0,111.0,72.5,12.0,0.2,105.1,114.3,70.4,-9.2
22200047,2022-10-24,BOS,BOS @ CHI,0,2.0,0,0.7,,0.5063291139240507,122.2,111.8,71.4,10.4,0.4,110.4,118.6,62.5,-8.2
22200072,2022-10-28,BOS,BOS vs. CLE,1,4.0,0,0.7,0.6410256410256411,,121.2,112.3,70.5,8.9,0.5,114.2,110.0,68.7,4.2
22200089,2022-10-30,BOS,BOS vs. WAS,1,2.0,1,0.7,0.6329113924050633,,123.7,114.9,69.6,8.8,0.4,109.7,116.4,67.4,-6.7
22200107,2022-11-02,BOS,BOS @ CLE,0,3.0,0,0.7,,0.5,122.1,112.0,70.3,10.1,0.6,116.9,109.9,68.8,7.0
22200124,2022-11-04,BOS,BOS vs. CHI,1,2.0,1,0.6,0.6375,,119.0,113.2,70.3,5.8,0.6,112.7,109.9,68.4,2.8
22200135,2022-11-05,BOS,BOS @ NYK,0,1.0,1,0.6,,0.49382716049382713,119.6,115.7,69.5,3.9,0.6,113.1,109.6,74.9,3.5
22200152,2022-11-07,BOS,BOS @ MEM,0,2.0,1,0.7,,0.5,120.8,114.8,68.5,6.0,0.7,117.1,115.2,71.30000000000001,1.9
22200163,2022-11-09,BOS,BOS vs. DET,1,2.0,1,0.7,0.6419753086419753,,117.8,114.4,66.6,3.4,0.2,107.2,118.3,64.4,-11.1
22200176,2022-11-11,BOS,BOS vs. DEN,1,2.0,1,0.7,0.6463414634146342,,118.0,113.9,68.0,4.1,0.8,118.2,113.5,76.2,4.7
22200186,2022-11-12,BOS,BOS @ DET,0,1.0,1,0.7,,0.5060240963855421,120.0,114.7,69.6,5.3,0.2,107.5,117.8,61.8,-10.3
22200201,2022-11-14,BOS,BOS vs. OKC,1,2.0,1,0.7,0.6506024096385542,,119.1,113.5,70.4,5.6,0.6,117.5,114.9,68.9,2.6
22200214,2022-11-16,BOS,BOS @ ATL,0,2.0,1,0.8,,0.5119047619047619,121.5,113.7,70.4,7.8,0.6,116.6,113.9,71.2,2.7
22200231,2022-11-18,BOS,BOS @ NOP,0,2.0,1,0.9,,0.5176470588235295,121.8,110.6,72.0,11.2,0.6,115.2,110.4,73.4,4.8
22200250,2022-11-21,BOS,BOS @ CHI,0,3.0,0,0.9,,0.5232558139534884,122.3,112.1,71.80000000000001,10.2,0.3,108.8,110.7,66.8,-1.9
22200264,2022-11-23,BOS,BOS vs. DAL,1,2.0,1,0.9,0.6547619047619048,,121.7,112.8,70.6,8.9,0.6,103.8,102.2,58.8,1.6
22200275,2022-11-25,BOS,BOS vs. SAC,1,2.0,1,0.9,0.6588235294117647,,121.9,112.1,71.0,9.8,0.8,124.7,117.4,68.80000000000001,7.3
22200294,2022-11-27,BOS,BOS vs. WAS,1,2.0,1,0.9,0.6627906976744186,,120.8,110.7,71.1,10.1,0.6,108.6,106.4,73.5,2.2
22200301,2022-11-28,BOS,BOS vs. CHA,1,1.0,1,0.9,0.6666666666666666,,122.9,112.2,70.3,10.7,0.3,108.8,113.9,69.69999999999999,-5.1
22200314,2022-11-30,BOS,BOS vs. MIA,1,2.0,1,0.9,0.6704545454545454,,124.1,111.5,70.8,12.6,0.6,108.9,108.6,65.7,0.3
22200328,2022-12-02,BOS,BOS vs. MIA,1,2.0,0,0.9,0.6741573033707865,,124.4,112.4,70.5,12.0,0.5,109.3,110.8,65.5,-1.5
22200346,2022-12-04,BOS,BOS @ BKN,0,2.0,1,0.8,,0.5172413793103449,124.3,113.6,71.0,10.7,0.7,113.9,112.7,66.5,1.2
22200355,2022-12-05,BOS,BOS @ TOR,0,1.0,1,0.8,,0.5227272727272727,122.0,110.6,70.5,11.4,0.5,109.0,110.5,66.5,-1.5
22200373,2022-12-07,BOS,BOS @ PHX,0,2.0,1,0.8,,0.5280898876404494,121.0,111.5,70.3,9.5,0.7,120.4,112.5,73.5,7.9
22200392,2022-12-10,BOS,BOS @ GSW,0,3.0,0,0.8,,0.5333333333333333,121.8,110.4,71.1,11.4,0.6,117.9,115.1,74.4,2.8
22200408,2022-12-12,BOS,BOS @ LAC,0,2.0,0,0.8,,0.5274725274725275,121.8,110.6,70.1,11.2,0.4,110.5,115.3,69.6,-4.8
22200413,2022-12-13,BOS,BOS @ LAL,0,1.0,1,0.7,,0.5217391304347826,118.6,110.7,69.7,7.9,0.6,121.5,119.7,71.8,1.8
22200430,2022-12-16,BOS,BOS vs. ORL,1,3.0,0,0.7,0.6666666666666666,,118.6,112.1,71.0,6.5,0.4,109.4,114.7,62.4,-5.3
22200445,2022-12-18,BOS,BOS vs. ORL,1,2.0,0,0.6,0.6593406593406593,,116.5,111.7,70.2,4.8,0.5,110.8,112.3,64.9,-1.5
22200469,2022-12-21,BOS,BOS vs. IND,1,3.0,0,0.5,0.6521739130434783,,111.7,110.7,69.9,1.0,0.3,112.5,116.0,63.099999999999994,-3.5
22200482,2022-12-23,BOS,BOS vs. MIN,1,2.0,1,0.4,0.6451612903225806,,109.5,110.3,71.4,-0.8,0.5,116.2,116.0,65.7,0.2
22200495,2022-12-25,BOS,BOS vs. MIL,1,2.0,1,0.5,0.648936170212766,,110.0,109.2,72.1,0.8,0.6,111.9,111.8,72.8,0.1
22200507,2022-12-27,BOS,BOS vs. HOU,1,2.0,1,0.5,0.6526315789473685,,113.6,111.8,71.9,1.8,0.4,110.6,111.8,71.2,-1.2
22200525,2022-12-29,BOS,BOS vs. LAC,1,2.0,1,0.5,0.65625,,114.6,111.0,72.4,3.6,0.7,113.9,107.5,69.1,6.4
22200549,2023-01-01,BOS,BOS @ DEN,0,3.0,0,0.5,,0.5268817204301075,113.7,112.2,71.3,1.5,0.8,119.9,115.4,72.6,4.5
22200562,2023-01-03,BOS,BOS @ OKC,0,2.0,0,0.5,,0.5212765957446809,114.1,112.2,72.8,1.9,0.4,113.5,114.9,67.0,-1.4
22200577,2023-01-05,BOS,BOS @ DAL,0,2.0,1,0.5,,0.5157894736842106,116.5,115.9,73.2,0.6,0.8,116.7,111.2,62.1,5.5
22200591,2023-01-07,BOS,BOS @ SAS,0,2.0,1,0.5,,0.5208333333333334,116.7,113.6,73.5,3.1,0.4,117.9,122.2,69.0,-4.3
22200606,2023-01-09,BOS,BOS vs. CHI,1,2.0,1,0.6,0.6597938144329897,,117.9,113.5,75.3,4.4,0.7,120.6,117.9,65.5,2.7
22200621,2023-01-11,BOS,BOS vs. NOP,1,2.0,1,0.7,0.6632653061224489,,119.4,113.9,75.2,5.5,0.6,116.9,114.3,70.69999999999999,2.6
22200627,2023-01-12,BOS,BOS @ BKN,0,1.0,1,0.8,,0.5257731958762887,120.7,113.6,73.8,7.1,0.9,120.2,109.1,67.7,11.1
22200642,2023-01-14,BOS,BOS @ CHA,0,2.0,1,0.8,,0.5306122448979592,119.5,112.5,72.8,7.0,0.2,115.0,120.3,72.8,-5.3
22200656,2023-01-16,BOS,BOS @ CHA,0,2.0,1,0.8,,0.5353535353535354,117.8,111.3,74.5,6.5,0.2,114.3,120.1,72.5,-5.8
22200679,2023-01-19,BOS,BOS vs. GSW,1,3.0,1,0.8,0.6666666666666666,,118.2,112.9,74.5,5.3,0.6,120.5,119.0,78.0,1.5
22200692,2023-01-21,BOS,BOS @ TOR,0,2.0,1,0.8,,0.54,118.7,113.7,75.8,5.0,0.4,117.0,117.0,67.4,0.0
22200707,2023-01-23,BOS,BOS @ ORL,0,2.0,0,0.9,,0.5445544554455446,118.2,111.8,75.3,6.4,0.4,114.1,117.9,64.6,-3.8
22200714,2023-01-24,BOS,BOS @ MIA,0,1.0,0,0.9,,0.5392156862745098,116.3,108.1,74.7,8.2,0.6,107.2,104.8,66.0,2.4
22200730,2023-01-26,BOS,BOS vs. NYK,1,2.0,0,0.8,0.67,,113.4,108.4,73.1,5.0,0.5,113.8,115.0,68.2,-1.2
22200749,2023-01-28,BOS,BOS vs. LAL,1,2.0,1,0.7,0.6633663366336634,,113.0,108.8,73.4,4.2,0.5,119.4,120.6,67.7,-1.2
22200772,2023-02-01,BOS,BOS vs. BKN,1,4.0,1,0.7,0.6666666666666666,,114.8,111.0,72.3,3.8,0.4,114.5,115.2,66.8,-0.7
22200788,2023-02-03,BOS,BOS vs. PHX,1,2.0,0,0.7,0.6699029126213593,,116.2,109.2,73.4,7.0,0.6,112.8,113.8,75.30000000000001,-1.0
22200808,2023-02-06,BOS,BOS @ DET,0,3.0,1,0.6,,0.5339805825242718,114.7,110.0,72.4,4.7,0.3,115.4,120.5,65.4,-5.1
22200824,2023-02-08,BOS,BOS vs. PHI,1,2.0,1,0.6,0.6634615384615384,,113.6,109.3,71.9,4.3,0.8,117.8,114.2,67.4,3.6
22200838,2023-02-10,BOS,BOS vs. CHA,1,2.0,1,0.6,0.6666666666666666,,111.2,107.4,70.7,3.8,0.3,109.6,117.2,67.7,-7.6
22200855,2023-02-12,BOS,BOS vs. MEM,1,2.0,1,0.6,0.6698113207547169,,111.8,107.2,70.0,4.6,0.3,110.2,113.0,67.9,-2.8
22200869,2023-02-14,BOS,BOS @ MIL,0,2.0,0,0.6,,0.5384615384615384,113.1,107.7,71.7,5.4,1.0,124.7,112.5,78.0,12.2
22200877,2023-02-15,BOS,BOS vs. DET,1,1.0,1,0.6,0.6728971962616822,,115.8,109.5,72.8,6.3,0.3,113.7,120.2,65.19999999999999,-6.5
22200887,2023-02-23,BOS,BOS @ IND,0,8.0,1,0.7,,0.5333333333333333,119.0,110.6,73.6,8.4,0.2,111.4,118.7,64.6,-7.3
22200908,2023-02-25,BOS,BOS @ PHI,0,2.0,1,0.8,,0.5377358490566038,121.5,112.4,74.2,9.1,0.7,111.8,107.9,65.3,3.9
22200921,2023-02-27,BOS,BOS @ NYK,0,2.0,0,0.8,,0.5420560747663551,120.0,111.0,74.2,9.0,0.8,116.7,109.4,67.6,7.3
22200935,2023-03-01,BOS,BOS vs. CLE,1,2.0,1,0.7,0.6759259259259259,,115.5,112.3,71.3,3.2,0.7,113.9,104.6,67.3,9.3
22200948,2023-03-03,BOS,BOS vs. BKN,1,2.0,0,0.8,0.6788990825688074,,117.8,113.0,72.19999999999999,4.8,0.2,110.0,119.5,61.2,-9.5
22200969,2023-03-05,BOS,BOS vs. NYK,1,2.0,0,0.7,0.6727272727272727,,117.2,114.6,72.0,2.6,0.9,119.8,109.1,65.6,10.7
22200971,2023-03-06,BOS,BOS @ CLE,0,1.0,0,0.6,,0.5370370370370371,119.5,117.8,73.2,1.7,0.6,113.0,105.9,65.2,7.1
22200986,2023-03-08,BOS,BOS vs. POR,1,2.0,1,0.5,0.6666666666666666,,118.2,118.0,73.2,0.2,0.4,116.2,122.2,61.599999999999994,-6.0
22201008,2023-03-11,BOS,BOS @ ATL,0,3.0,1,0.5,,0.5321100917431193,117.8,116.4,72.0,1.4,0.5,122.2,121.6,66.2,0.6
22201024,2023-03-13,BOS,BOS @ HOU,0,2.0,0,0.6,,0.5363636363636364,118.7,115.8,72.3,2.9,0.2,111.8,121.7,68.8,-9.9
22201039,2023-03-15,BOS,BOS @ MIN,0,2.0,1,0.5,,0.5315315315315315,116.9,116.0,70.7,0.9,0.5,115.6,115.8,69.9,-0.2
22201053,2023-03-17,BOS,BOS @ POR,0,2.0,1,0.5,,0.5357142857142857,113.1,112.4,68.9,0.7,0.3,111.8,119.5,62.7,-7.7
22201062,2023-03-18,BOS,BOS @ UTA,0,1.0,0,0.5,,0.5398230088495575,114.7,112.9,70.6,1.8,0.4,114.6,117.3,76.2,-2.7
22201081,2023-03-21,BOS,BOS @ SAC,0,3.0,1,0.5,,0.5350877192982456,117.0,113.8,72.0,3.2,0.7,122.9,119.8,71.0,3.1
22201097,2023-03-24,BOS,BOS vs. IND,1,3.0,1,0.5,0.6696428571428571,,118.5,113.4,72.6,5.1,0.5,120.6,122.9,69.4,-2.3
22201116,2023-03-26,BOS,BOS vs. SAS,1,2.0,1,0.6,0.672566371681416,,120.0,111.4,72.9,8.6,0.3,113.6,124.4,73.1,-10.8
22201130,2023-03-28,BOS,BOS @ WAS,0,2.0,0,0.7,,0.5391304347826087,120.8,107.6,73.8,13.2,0.2,110.5,117.2,66.4,-6.7
22201146,2023-03-30,BOS,BOS @ MIL,0,2.0,1,0.7,,0.5344827586206896,120.5,108.8,72.8,11.7,0.7,126.1,119.5,76.2,6.6
22201152,2023-03-31,BOS,BOS vs. UTA,1,1.0,1,0.7,0.6754385964912281,,123.0,109.4,73.2,13.6,0.5,118.6,121.7,76.6,-3.1
22201181,2023-04-04,BOS,BOS @ PHI,0,4.0,0,0.7,,0.5384615384615384,121.8,108.3,72.6,13.5,0.5,114.8,109.9,66.8,4.9
22201192,2023-04-05,BOS,BOS vs. TOR,1,1.0,1,0.7,0.6782608695652174,,121.0,107.5,74.0,13.5,0.7,117.1,107.2,71.9,9.9
22201206,2023-04-07,BOS,BOS vs. TOR,1,2.0,1,0.7,0.6810344827586207,,120.3,106.6,74.4,13.7,0.6,113.6,105.8,70.1,7.8
22201216,2023-04-09,BOS,BOS vs. ATL,1,2.0,1,0.7,0.6837606837606838,,119.8,105.6,75.3,14.2,0.6,126.2,121.4,75.4,4.8
22300065,2023-10-25,BOS,BOS @ NYK,0,199.0,1,0.8,,0.5338983050847458,120.1,105.2,76.3,14.9,0.5,122.5,119.3,71.0,3.2
22300080,2023-10-27,BOS,BOS vs. MIA,1,2.0,1,0.8,0.6864406779661016,,117.7,104.7,75.1,13.0,0.6,112.1,111.0,64.7,1.1
22300103,2023-10-30,BOS,BOS @ WAS,0,3.0,1,0.8,,0.5378151260504201,117.6,106.3,74.9,11.3,0.3,115.2,120.4,71.3,-5.2
22300118,2023-11-01,BOS,BOS vs. IND,1,2.0,1,0.8,0.6890756302521008,,116.5,107.7,74.1,8.8,0.4,122.4,124.9,74.3,-2.5
22300136,2023-11-04,BOS,BOS @ BKN,0,3.0,1,0.9,,0.5416666666666666,120.9,105.1,75.8,15.8,0.6,112.6,111.5,70.9,1.1
22300154,2023-11-06,BOS,BOS @ MIN,0,2.0,0,0.9,,0.5454545454545454,119.3,106.6,75.5,12.7,0.6,113.3,106.9,71.5,6.4
22300159,2023-11-08,BOS,BOS @ PHI,0,2.0,0,0.8,,0.5409836065573771,118.0,106.6,75.1,11.4,0.8,120.3,111.6,71.3,8.7
22300010,2023-11-10,BOS,BOS vs. BKN,1,2.0,1,0.8,0.6916666666666667,,118.2,106.9,75.1,11.3,0.5,112.9,113.6,71.19999999999999,-0.7
